frame,pos_x,pos_y,pos_z,roll,pitch,yaw
0,0.046142723,1.0645254,-0.2917685,152.3706682005219,19.47825680590585,6.159269501048729
1,0.04633068,1.0645493,-0.29173905,152.3467289066189,19.464843061562753,6.1313162393364475
2,0.046596155,1.0645838,-0.29171208,152.32555664017409,19.425740054740185,6.107975021875458
3,0.046912447,1.0646417,-0.29168534,152.30789288861212,19.36663308831614,6.080828274271986
4,0.04724459,1.0646824,-0.2916183,152.29400451903095,19.314188099604543,6.053569641061351
5,0.04754999,1.0648165,-0.2915645,152.30511873930158,19.273762558387492,6.022030174634671
6,0.047821894,1.0650262,-0.29149547,152.32901889537823,19.240563017078482,5.972394625306705
7,0.04809038,1.0652487,-0.29142,152.36152843846236,19.21183800550198,5.922789135320158
8,0.048342552,1.0654653,-0.29138824,152.4032393210638,19.174687218367175,5.883693899856041
9,0.04858579,1.0656357,-0.29141015,152.4405735123757,19.123612717605592,5.85823530532228
10,0.04885149,1.0657492,-0.29146644,152.4667287199468,19.057904660829603,5.838220792749619
11,0.04911231,1.0658325,-0.29156125,152.48264837567717,18.98446899023416,5.8107982981662465
12,0.04935499,1.0658358,-0.29163387,152.47563637514756,18.927101648380162,5.774917015624169
13,0.049527816,1.0658323,-0.29171273,152.46900657426414,18.886847059179114,5.720437207180452
14,0.049577467,1.065859,-0.29179296,152.46303460589044,18.874735375232024,5.649272505467924
15,0.049458746,1.0659144,-0.29187012,152.46374110834694,18.903226735416723,5.578795936126734
16,0.049251482,1.0659934,-0.29193226,152.47697464019953,18.959684267198718,5.522986047918097
17,0.0490424,1.0660516,-0.29199493,152.50489452499608,19.030753322349483,5.517921613298317
18,0.04889321,1.0660696,-0.29207918,152.5377928990907,19.09297520761804,5.554680504596621
19,0.04879632,1.0660418,-0.29218793,152.5570403598432,19.13495047615159,5.591308333637377
20,0.048730575,1.065949,-0.29230517,152.5491145384233,19.161136608583647,5.604532388809543
21,0.048697054,1.0657592,-0.29241797,152.50185845298222,19.174812184060134,5.596051482173086
22,0.048723873,1.0655041,-0.29253238,152.42139354496388,19.17183045316608,5.56832264237667
23,0.04877977,1.0652008,-0.29260135,152.28865865008504,19.151232936636347,5.493901959324101
24,0.048902977,1.0649245,-0.29266652,152.1289454182647,19.08871194463875,5.367686990718745
25,0.04917101,1.0648193,-0.29278433,151.98544303215397,18.958374436093102,5.1717711481845
26,0.049547907,1.0649611,-0.29295728,151.87160047050062,18.783263137970927,4.867951848818182
27,0.04981721,1.0654383,-0.29317534,151.78774064065183,18.616642636912772,4.416916618191105
28,0.05009126,1.0660961,-0.2933051,151.69130929695524,18.45617095878498,3.79932519281952
29,0.050323755,1.066976,-0.2934653,151.60402769756138,18.23333870046505,2.9315358805863934
30,0.050356455,1.0681757,-0.2936903,151.54480105511976,17.954448079330128,1.7119131356918542
31,0.05023461,1.0694357,-0.29385844,151.4347726041956,17.662738672849912,0.20273710201995118
32,0.050070226,1.0705994,-0.2939658,151.29817129239868,17.36763550234046,-1.4318853916057805
33,0.049968503,1.071559,-0.2939672,151.1135891122879,17.024554557729044,-3.071228155589995
34,0.05006892,1.0724039,-0.29398414,150.957413195179,16.587450125898332,-4.5934333523372235
35,0.05048433,1.0732334,-0.294158,150.92487411567356,16.065153906654796,-5.84833779538185
36,0.051130485,1.074141,-0.29440668,150.99899365651746,15.459175160910203,-6.847288664086365
37,0.05181506,1.0751514,-0.29458258,151.11842473412477,14.78922619441815,-7.738885018894462
38,0.05238582,1.0761541,-0.29460603,151.22500358030766,14.122438424629566,-8.593452781246045
39,0.05287569,1.0771996,-0.29454294,151.38322009562162,13.542625414960286,-9.33844208351582
40,0.053317234,1.0782667,-0.29440346,151.54818194687635,13.031490787150368,-10.061528862092002
41,0.053703703,1.0791258,-0.2941242,151.6329331060719,12.567237104278147,-10.790239696890707
42,0.05411839,1.0796485,-0.2938187,151.6311982887315,12.162126122428917,-11.428928022541609
43,0.054553017,1.0798883,-0.2936266,151.58500028237336,11.802853089472094,-11.947371825941458
44,0.05497237,1.0797083,-0.29345667,151.463197890948,11.473509845557809,-12.349980559489369
45,0.05530877,1.0793369,-0.29337144,151.3327961146073,11.213984075122124,-12.680691777745714
46,0.055501655,1.0790181,-0.29339704,151.2107329850848,11.040704428596204,-13.039916492211029
47,0.055575065,1.0786781,-0.2934199,151.06619508185716,10.916404068601256,-13.455751487549819
48,0.05569392,1.0782971,-0.2934832,150.90085476406455,10.827155985785785,-13.84461675076819
49,0.055919882,1.0778327,-0.29360685,150.72109751328767,10.761368262209018,-14.113561476862227
50,0.0560805,1.0771964,-0.29366136,150.51904102640654,10.695921791236499,-14.246026989787602
51,0.05615789,1.0764086,-0.2936281,150.29049802508592,10.629350044828659,-14.265377873768704
52,0.056269035,1.075577,-0.29359794,150.05899194941244,10.57539204590641,-14.18731192401192
53,0.056290366,1.0748312,-0.29357937,149.8699567071626,10.550759562813633,-14.049700518592317
54,0.05624276,1.0742598,-0.29361865,149.73449175797572,10.586879532022618,-13.873572124219532
55,0.056107607,1.0738943,-0.29366472,149.6429289122201,10.694371976813827,-13.715327972818699
56,0.05577033,1.0736382,-0.29350165,149.54586043160572,10.841699262925973,-13.633784816322976
57,0.05536943,1.0734892,-0.2932258,149.45320444925804,10.999280244394859,-13.595184932606719
58,0.055076055,1.0734909,-0.293035,149.400764185191,11.145154681220214,-13.565465314333522
59,0.054832894,1.0735319,-0.29288912,149.385384513404,11.274077308012421,-13.52311691462303
60,0.054630596,1.0736113,-0.29278684,149.38642153337727,11.377515272177838,-13.484490679407223
61,0.054449156,1.0737323,-0.2927406,149.400923124707,11.449930954512121,-13.468897438447113
62,0.054265212,1.0737357,-0.29267514,149.41950598160085,11.489917010503426,-13.467839572398503
63,0.0540704,1.073617,-0.29257086,149.43917219920237,11.49311309511977,-13.486140083078192
64,0.05391657,1.0735074,-0.29248327,149.4318609681441,11.467481337018127,-13.525721789726639
65,0.05377375,1.0733677,-0.29238564,149.41074012979422,11.436985843348959,-13.560000046545099
66,0.053667586,1.0732781,-0.29231274,149.3902451786977,11.413735432430899,-13.583529739963875
67,0.05358813,1.0732741,-0.29225332,149.37230431485767,11.407404232925714,-13.597800221744453
68,0.05345172,1.0732813,-0.29213414,149.36826781434985,11.423292746220815,-13.610272821975084
69,0.0533166,1.0733409,-0.2920269,149.39805597424083,11.449042844600688,-13.629554660309255
70,0.053287297,1.0734862,-0.29201126,149.45183102082032,11.480444274300563,-13.64996373157382
71,0.053395025,1.0735471,-0.29200616,149.50057976165664,11.501236399995067,-13.668071884655491
72,0.053618077,1.0735782,-0.29208726,149.52887229647322,11.49066606066348,-13.708695520960816
73,0.053913247,1.0735676,-0.29221135,149.52189655049864,11.45938634859667,-13.771952517122891
74,0.054156613,1.0734372,-0.29223475,149.50705629582154,11.439550049034995,-13.843173770111273
75,0.054330133,1.0732875,-0.29222277,149.50651916529551,11.448761716766075,-13.916412276184392
76,0.05447167,1.073207,-0.29227063,149.51359208867333,11.49702648227923,-13.965946046975072
77,0.054578543,1.0731217,-0.2923508,149.5142188251604,11.566818853113357,-13.973984309286054
78,0.054702975,1.0730311,-0.2924367,149.4873111816873,11.635871383757648,-13.960318435796811
79,0.054872405,1.0729253,-0.2925309,149.44157897191238,11.70798017995254,-13.908548189342794
80,0.055004213,1.0727553,-0.29262194,149.39535843190822,11.783520515191952,-13.808343771128568
81,0.055079225,1.0726074,-0.29275084,149.3760814065138,11.845180424844386,-13.70203763262365
82,0.055128425,1.0725669,-0.29291406,149.37295228942222,11.901706390443964,-13.624506929436597
83,0.05514091,1.0725579,-0.29305193,149.37314272100699,11.954904823695022,-13.574414073400847
84,0.05516678,1.0726206,-0.2932083,149.3849049264772,11.998378817781488,-13.561193202598158
85,0.055245448,1.0727125,-0.29335764,149.38652609786988,12.019643643189697,-13.57460467347512
86,0.05535312,1.0727321,-0.2934679,149.3737016726718,12.00657495296037,-13.586476391415946
87,0.05547229,1.0726728,-0.29354706,149.36453163402055,11.968916119698504,-13.579055362616106
88,0.05563545,1.0726078,-0.29362163,149.35776933857818,11.91878107679556,-13.555243263949592
89,0.055788055,1.0724491,-0.29364595,149.32663818235292,11.86264223093172,-13.524103814572356
90,0.055913508,1.0721952,-0.29358578,149.24298205608295,11.811903544697657,-13.452507154249973
91,0.055969395,1.071815,-0.29343,149.1084558619946,11.795825483937548,-13.297586900931027
92,0.055879515,1.0714016,-0.2932813,149.00165270467357,11.81070154577054,-13.095949158407628
93,0.055627655,1.0711063,-0.2931595,148.9716982894323,11.85030905433301,-12.918319172403232
94,0.055319954,1.0709463,-0.29293564,148.93317176409104,11.898475275004445,-12.804432861569184
95,0.054963898,1.0709441,-0.2926956,148.92171488970033,11.959304002742684,-12.758103750634506
96,0.054638132,1.0710888,-0.29248267,148.94824439500354,12.028516006605287,-12.74644815553828
97,0.054411333,1.0712235,-0.29225126,148.95481043996597,12.066971399840806,-12.754457235650094
98,0.054251805,1.0712847,-0.29201752,148.93874991864664,12.067898930798076,-12.763266325924398
99,0.05413723,1.0713403,-0.29187152,148.95071286110385,12.029254597125584,-12.766484940337223
100,0.05409065,1.0714282,-0.2917796,148.9623766866779,11.946031923202394,-12.778474800066192
101,0.054080434,1.0714235,-0.29168802,148.96161498907531,11.841374556578128,-12.761415784409762
102,0.05408932,1.0713443,-0.2916029,148.9530177567235,11.737630407053457,-12.699922331363402
103,0.054080397,1.0712363,-0.29150268,148.93122732699567,11.648216314033307,-12.620075054647941
104,0.053950872,1.0710616,-0.29132423,148.90573366491657,11.574886475633518,-12.557181982067597
105,0.053720843,1.0709044,-0.29110104,148.88594635543382,11.523575721293579,-12.511457116047406
106,0.05345049,1.0708243,-0.29086077,148.86265868675645,11.498964532625276,-12.466681879997479
107,0.05314058,1.0708064,-0.29059044,148.86211174235288,11.501322195481823,-12.403727861678352
108,0.052779578,1.0709317,-0.29037416,148.92001019302597,11.547228166401888,-12.323456942113284
109,0.05236531,1.0711403,-0.29017624,149.00047113383982,11.624145608245149,-12.249671156552955
110,0.051923625,1.0713779,-0.2899819,149.09312147710284,11.709829421841148,-12.178734959733545
111,0.05150947,1.0716382,-0.2898147,149.2039430377071,11.812268820818266,-12.064581558028737
112,0.051167883,1.0719335,-0.28970048,149.3170533203236,11.929195724793077,-11.911503713260835
113,0.050918635,1.0721935,-0.2896034,149.41765595641422,12.033740416395606,-11.765684530949141
114,0.05076432,1.0724694,-0.28954035,149.50484410122127,12.11955103503044,-11.639096299680807
115,0.050733436,1.0727315,-0.28952047,149.58501460229604,12.19301692420092,-11.504293305569107
116,0.050810978,1.0729715,-0.28955793,149.68971043879162,12.244159497487894,-11.373534824496828
117,0.050949242,1.0731832,-0.28963405,149.81248671848778,12.26296514689563,-11.276113461231455
118,0.05114482,1.0734046,-0.28977653,149.92809300406154,12.257804513233305,-11.200856867756144
119,0.051396053,1.0735519,-0.2899181,150.02238253118887,12.246326918496678,-11.13799135151815
120,0.05163948,1.0736799,-0.29008743,150.11361731388524,12.240186544548543,-11.090232215104182
121,0.051844664,1.0737985,-0.29028127,150.1890910887949,12.246867173041212,-11.037049856420477
122,0.05201393,1.0738636,-0.29043654,150.25298599500914,12.286849908990474,-10.954767919876042
123,0.052103665,1.0738897,-0.29047352,150.29270997292065,12.359369132592928,-10.879283116407322
124,0.05212942,1.0739701,-0.29040435,150.30533809865003,12.445906486288653,-10.81585382201913
125,0.05213094,1.0740678,-0.29026854,150.32541273406676,12.542924186567717,-10.743098414753991
126,0.052109852,1.0742502,-0.29009816,150.37264508287964,12.633794660837948,-10.679170295451188
127,0.05206793,1.0745324,-0.28989473,150.43947211318752,12.697295672594993,-10.653853355728621
128,0.052036334,1.0747925,-0.28961608,150.5090511945212,12.730578427417052,-10.658574212436635
129,0.05201494,1.0750043,-0.28926897,150.59069450708844,12.761724387205401,-10.666258316373257
130,0.05194707,1.075366,-0.28893295,150.69840639584785,12.798782458065926,-10.687753840114924
131,0.051872674,1.0757091,-0.28859687,150.80395409834722,12.838904723358546,-10.705584000080291
132,0.051816277,1.075975,-0.28826082,150.88544145289245,12.894507571279576,-10.685786204628059
133,0.051744245,1.0761224,-0.28789225,150.911017983782,12.963780903660652,-10.649963371728708
134,0.051684648,1.0761465,-0.2875072,150.88941791665945,13.019014432932345,-10.611937519855303
135,0.051688965,1.0760845,-0.2871866,150.85778055636496,13.02878053087408,-10.571541461882623
136,0.05169702,1.0761157,-0.28694823,150.86680112592646,13.009901328701366,-10.55428146619162
137,0.051643044,1.0762635,-0.28675377,150.91318350481976,12.978795782622502,-10.569173294535613
138,0.051505577,1.0765536,-0.28655818,150.98885645218596,12.95361419929194,-10.599666245605961
139,0.051236793,1.0769787,-0.2863676,151.11421081588892,12.985179933371152,-10.607027766296461
140,0.05083531,1.0774778,-0.28626153,151.2999238570731,13.102540889916087,-10.566319566564703
141,0.05040264,1.077878,-0.28620195,151.47397928964662,13.298781312433979,-10.467104634488889
142,0.050082915,1.078125,-0.28616917,151.58776092894027,13.552226226517675,-10.304105688026958
143,0.049971245,1.0782056,-0.28622195,151.63670373540307,13.803239649950333,-10.139382556312949
144,0.05013043,1.0781809,-0.28636762,151.64285246943183,14.026177918396986,-10.006468127300229
145,0.05059775,1.0780227,-0.28655472,151.60001896298564,14.199165629244781,-9.926556551403275
146,0.051331602,1.0777558,-0.28680918,151.5081134373917,14.279597774034595,-9.93905305544871
147,0.05229348,1.0774138,-0.287092,151.3655828081453,14.23807437496915,-10.051084959560177
148,0.053467885,1.0770993,-0.28736797,151.2073194921711,14.085389162310348,-10.220117191184597
149,0.05472284,1.0768464,-0.28761742,151.07227851781514,13.869514398979888,-10.390812931860761
150,0.055990126,1.0766454,-0.2877818,150.96238010499675,13.640128936698787,-10.52973357477649
151,0.05716171,1.0765231,-0.28782892,150.87809895022158,13.429631447822565,-10.658830744580882
152,0.05815335,1.0765259,-0.28780437,150.86119627199375,13.273217917707171,-10.773706568690889
153,0.058970477,1.0765352,-0.28770268,150.88250328494078,13.172529850756337,-10.86806828150604
154,0.059663918,1.0765446,-0.28755775,150.89334926293586,13.090794898898768,-10.968629369469786
155,0.060264006,1.0764371,-0.2873773,150.8513995798932,13.008819994926718,-11.067862334952144
156,0.06077492,1.076231,-0.28714272,150.7620651093767,12.926159143318008,-11.142534300076951
157,0.06118568,1.076123,-0.28690517,150.71089529287488,12.852766731116265,-11.189278828757145
158,0.061519954,1.0760412,-0.28662312,150.69621485747967,12.79872599683019,-11.2091254498372
159,0.06179428,1.0759913,-0.28630102,150.70005188413515,12.775258792020502,-11.196523383394705
160,0.062013928,1.0759538,-0.2859134,150.6816163610929,12.763616925318562,-11.167829913224379
161,0.062174857,1.0759271,-0.28555998,150.6584325667628,12.732299241996971,-11.152078325498758
162,0.06230309,1.07595,-0.2852638,150.6454282043216,12.69378221444776,-11.146547663740304
163,0.062437065,1.0760006,-0.2850567,150.64163193240725,12.647391237281825,-11.147257697550117
164,0.062571265,1.0759888,-0.28497624,150.64329019180528,12.618874776899542,-11.109201620297808
165,0.06267619,1.0758988,-0.2850176,150.63770376549508,12.621334064711832,-11.050364754388807
166,0.062763885,1.0757525,-0.28515163,150.59662973884093,12.647049515742347,-11.016704551889628
167,0.062874034,1.075487,-0.28537253,150.4990416005586,12.671537328943113,-11.02030665609504
168,0.06307279,1.0751507,-0.28571928,150.37889461157954,12.670022633502587,-11.050896704518516
169,0.0633615,1.0747783,-0.28617945,150.23975511707437,12.613084060437902,-11.12632176552781
170,0.063713335,1.0742806,-0.28667238,150.0592734518786,12.504681334724472,-11.224451382605492
171,0.064080894,1.0737599,-0.2872015,149.87914424666332,12.373241601068855,-11.32330129106025
172,0.06439859,1.0732992,-0.2877096,149.71432812634183,12.256288119928875,-11.403902379049372
173,0.06462885,1.0728436,-0.28811646,149.54052001229036,12.157274609200687,-11.473487218022642
174,0.06479661,1.072378,-0.28842634,149.35840926044796,12.071016530971947,-11.530156644809399
175,0.06493513,1.0719181,-0.28867617,149.17939077364034,11.988464913476017,-11.567606310840931
176,0.06503428,1.071343,-0.2888222,148.98537083460724,11.908153276261768,-11.570245104586085
177,0.065115295,1.0707982,-0.28897426,148.82522277696333,11.838619190047758,-11.541008371093264
178,0.0652172,1.0703394,-0.28914133,148.69033963470935,11.779145939299433,-11.500978730470854
179,0.06531914,1.069887,-0.28922427,148.54843894947857,11.74650947831248,-11.463123971110639
180,0.06539728,1.0695789,-0.28929207,148.44619963236337,11.735452300245075,-11.458829297725503
181,0.06547826,1.06944,-0.28937003,148.39868572285891,11.726927691014378,-11.481756009995308
182,0.06557076,1.0693822,-0.28941,148.3823941193863,11.72137539275801,-11.5173236008218
183,0.06565225,1.0693562,-0.28940463,148.3968766274705,11.714681445595884,-11.559291523566221
184,0.06570831,1.0693957,-0.28937525,148.4118345570655,11.693640477887453,-11.611390221574949
185,0.06572557,1.0694041,-0.2892901,148.40334622423325,11.655535417314223,-11.663945487276894
186,0.065686524,1.0694661,-0.28923205,148.42009990764342,11.63620328389131,-11.684056525850144
187,0.06555779,1.069559,-0.28920832,148.45164895714126,11.653408616360814,-11.683072769692753
188,0.06535542,1.0695684,-0.28918362,148.46825199238143,11.711035054816318,-11.673916859442858
189,0.06511447,1.069508,-0.28915015,148.45767635171612,11.772261544040585,-11.685600914323194
190,0.064909175,1.0694486,-0.2891407,148.4266254834406,11.785913888048679,-11.71475018610769
191,0.06480581,1.06941,-0.28920665,148.41900260558668,11.751727980755438,-11.707774656048954
192,0.06470863,1.0694165,-0.28934246,148.44340377902208,11.712160851171877,-11.672754176877222
193,0.06448446,1.0694288,-0.28944096,148.44397346187856,11.699347749500978,-11.657959527470233
194,0.064120054,1.0694227,-0.2894631,148.42434957353103,11.731890429037872,-11.647263487552626
195,0.06365948,1.0694377,-0.28945968,148.42271502935432,11.8140673891598,-11.616282436749783
196,0.06318506,1.0695418,-0.2894885,148.45165474887696,11.923589644892704,-11.571627791847535
197,0.06275606,1.0696803,-0.28953502,148.4937489501286,12.030398064293244,-11.525523914150563
198,0.06240431,1.0698309,-0.2895794,148.529804955959,12.118990024413948,-11.47912807150295
199,0.062159337,1.0700043,-0.28964958,148.577631293754,12.193687613479257,-11.425067757346289
200,0.062013842,1.0701363,-0.28971416,148.61629102892718,12.256140700532873,-11.381483862316378
201,0.061970264,1.0702027,-0.28977633,148.63901329565846,12.295532462391307,-11.357611243100697
202,0.06202725,1.0703015,-0.28988373,148.66338009686132,12.312863251496427,-11.350738839338124
203,0.062178697,1.07036,-0.28996903,148.6546403313326,12.298948209038482,-11.36748193928728
204,0.062408023,1.0704265,-0.29005077,148.64358743817547,12.264189508227537,-11.394165462357206
205,0.06270594,1.0705831,-0.29016817,148.66895460059945,12.231770285136477,-11.4194152081304
206,0.06307518,1.0706978,-0.29026324,148.70777343483147,12.213312698862792,-11.450027077785839
207,0.063515976,1.070802,-0.29033226,148.74246412681552,12.198285322715558,-11.507386141362938
208,0.06399586,1.070971,-0.29038844,148.7690233296477,12.180697766210509,-11.598350136524502
209,0.06451519,1.0711199,-0.2904659,148.7913163767212,12.139435961479837,-11.708269492586291
210,0.0650645,1.0712723,-0.29059628,148.8183351333623,12.075651514361494,-11.81818668505445
211,0.06556873,1.0714502,-0.29078743,148.85914090792167,12.021537953213725,-11.912070602671832
212,0.06597745,1.0715902,-0.29097864,148.90022259802404,11.982867371886643,-12.003494380605634
213,0.06630579,1.0716581,-0.29111338,148.91902356617368,11.943478829486276,-12.087960442153573
214,0.066585824,1.071694,-0.29122874,148.93364866551693,11.9153218744947,-12.11962906785069
215,0.06680146,1.0716952,-0.29135045,148.95170210343082,11.892033844693096,-12.111456299353797
216,0.066958606,1.0716618,-0.2914564,148.95724623090877,11.883280111071665,-12.084003348774399
217,0.067060426,1.071588,-0.29152745,148.9463506509278,11.89193256247699,-12.044966924710836
218,0.067103826,1.0714989,-0.29160106,148.93440921636952,11.902867845455756,-12.014781127920767
219,0.06715715,1.0713942,-0.29167536,148.91701579861643,11.905094327591229,-11.98478734550203
220,0.067305006,1.0712835,-0.2917572,148.89533744954858,11.881502191142173,-11.94278678638583
221,0.06752473,1.0711867,-0.29185578,148.88667445675443,11.829008117946186,-11.904640289091732
222,0.067750104,1.0711168,-0.2919131,148.87526754399352,11.781684352979317,-11.874853455271623
223,0.067938305,1.0711013,-0.29188794,148.85522800185245,11.77325497942007,-11.857850508942917
224,0.068041764,1.0710714,-0.29179117,148.83763115787679,11.815294055765715,-11.830472073884728
225,0.068097696,1.0710126,-0.29161024,148.81310180693131,11.898249254033303,-11.748371739698603
226,0.06814875,1.0709583,-0.29138628,148.79030851378744,11.9973454567467,-11.612076033266394
227,0.06823734,1.0709549,-0.2911796,148.79850489484886,12.089227306296559,-11.437411981989253
228,0.06836201,1.071022,-0.29104233,148.85066816734863,12.169790084049609,-11.27318870131934
229,0.0685357,1.0711285,-0.29099166,148.92008387630776,12.238037032768862,-11.150305782774076
230,0.06872805,1.071256,-0.29103097,148.97519406287552,12.274795382316862,-11.104352179344499
