frame,leftArm_x,leftArm_y,leftArm_z,leftForearm_x,leftForearm_y,leftForearm_z,leftHand_x,leftHand_y,leftHand_z,leftIndexFingerIntermediateBase_x,leftIndexFingerIntermediateBase_y,leftIndexFingerIntermediateBase_z,leftIndexFingerIntermediateTip_x,leftIndexFingerIntermediateTip_y,leftIndexFingerIntermediateTip_z,leftIndexFingerKnuckle_x,leftIndexFingerKnuckle_y,leftIndexFingerKnuckle_z,leftIndexFingerMetacarpal_x,leftIndexFingerMetacarpal_y,leftIndexFingerMetacarpal_z,leftIndexFingerTip_x,leftIndexFingerTip_y,leftIndexFingerTip_z,leftLittleFingerIntermediateBase_x,leftLittleFingerIntermediateBase_y,leftLittleFingerIntermediateBase_z,leftLittleFingerIntermediateTip_x,leftLittleFingerIntermediateTip_y,leftLittleFingerIntermediateTip_z,leftLittleFingerKnuckle_x,leftLittleFingerKnuckle_y,leftLittleFingerKnuckle_z,leftLittleFingerMetacarpal_x,leftLittleFingerMetacarpal_y,leftLittleFingerMetacarpal_z,leftLittleFingerTip_x,leftLittleFingerTip_y,leftLittleFingerTip_z,leftMiddleFingerIntermediateBase_x,leftMiddleFingerIntermediateBase_y,leftMiddleFingerIntermediateBase_z,leftMiddleFingerIntermediateTip_x,leftMiddleFingerIntermediateTip_y,leftMiddleFingerIntermediateTip_z,leftMiddleFingerKnuckle_x,leftMiddleFingerKnuckle_y,leftMiddleFingerKnuckle_z,leftMiddleFingerMetacarpal_x,leftMiddleFingerMetacarpal_y,leftMiddleFingerMetacarpal_z,leftMiddleFingerTip_x,leftMiddleFingerTip_y,leftMiddleFingerTip_z,leftRingFingerIntermediateBase_x,leftRingFingerIntermediateBase_y,leftRingFingerIntermediateBase_z,leftRingFingerIntermediateTip_x,leftRingFingerIntermediateTip_y,leftRingFingerIntermediateTip_z,leftRingFingerKnuckle_x,leftRingFingerKnuckle_y,leftRingFingerKnuckle_z,leftRingFingerMetacarpal_x,leftRingFingerMetacarpal_y,leftRingFingerMetacarpal_z,leftRingFingerTip_x,leftRingFingerTip_y,leftRingFingerTip_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftThumbIntermediateBase_x,leftThumbIntermediateBase_y,leftThumbIntermediateBase_z,leftThumbIntermediateTip_x,leftThumbIntermediateTip_y,leftThumbIntermediateTip_z,leftThumbKnuckle_x,leftThumbKnuckle_y,leftThumbKnuckle_z,leftThumbTip_x,leftThumbTip_y,leftThumbTip_z,rightArm_x,rightArm_y,rightArm_z,rightForearm_x,rightForearm_y,rightForearm_z,rightHand_x,rightHand_y,rightHand_z,rightIndexFingerIntermediateBase_x,rightIndexFingerIntermediateBase_y,rightIndexFingerIntermediateBase_z,rightIndexFingerIntermediateTip_x,rightIndexFingerIntermediateTip_y,rightIndexFingerIntermediateTip_z,rightIndexFingerKnuckle_x,rightIndexFingerKnuckle_y,rightIndexFingerKnuckle_z,rightIndexFingerMetacarpal_x,rightIndexFingerMetacarpal_y,rightIndexFingerMetacarpal_z,rightIndexFingerTip_x,rightIndexFingerTip_y,rightIndexFingerTip_z,rightLittleFingerIntermediateBase_x,rightLittleFingerIntermediateBase_y,rightLittleFingerIntermediateBase_z,rightLittleFingerIntermediateTip_x,rightLittleFingerIntermediateTip_y,rightLittleFingerIntermediateTip_z,rightLittleFingerKnuckle_x,rightLittleFingerKnuckle_y,rightLittleFingerKnuckle_z,rightLittleFingerMetacarpal_x,rightLittleFingerMetacarpal_y,rightLittleFingerMetacarpal_z,rightLittleFingerTip_x,rightLittleFingerTip_y,rightLittleFingerTip_z,rightMiddleFingerIntermediateBase_x,rightMiddleFingerIntermediateBase_y,rightMiddleFingerIntermediateBase_z,rightMiddleFingerIntermediateTip_x,rightMiddleFingerIntermediateTip_y,rightMiddleFingerIntermediateTip_z,rightMiddleFingerKnuckle_x,rightMiddleFingerKnuckle_y,rightMiddleFingerKnuckle_z,rightMiddleFingerMetacarpal_x,rightMiddleFingerMetacarpal_y,rightMiddleFingerMetacarpal_z,rightMiddleFingerTip_x,rightMiddleFingerTip_y,rightMiddleFingerTip_z,rightRingFingerIntermediateBase_x,rightRingFingerIntermediateBase_y,rightRingFingerIntermediateBase_z,rightRingFingerIntermediateTip_x,rightRingFingerIntermediateTip_y,rightRingFingerIntermediateTip_z,rightRingFingerKnuckle_x,rightRingFingerKnuckle_y,rightRingFingerKnuckle_z,rightRingFingerMetacarpal_x,rightRingFingerMetacarpal_y,rightRingFingerMetacarpal_z,rightRingFingerTip_x,rightRingFingerTip_y,rightRingFingerTip_z,rightShoulder_x,rightShoulder_y,rightShoulder_z,rightThumbIntermediateBase_x,rightThumbIntermediateBase_y,rightThumbIntermediateBase_z,rightThumbIntermediateTip_x,rightThumbIntermediateTip_y,rightThumbIntermediateTip_z,rightThumbKnuckle_x,rightThumbKnuckle_y,rightThumbKnuckle_z,rightThumbTip_x,rightThumbTip_y,rightThumbTip_z
0,-0.05591962,0.92764395,-0.017928552,-0.19825678,0.727374,-0.1985566,-0.105535805,0.7650236,-0.4439884,-0.09211868,0.8096812,-0.5625599,-0.086225815,0.8065044,-0.58429974,-0.08635774,0.80116117,-0.5229757,-0.093251854,0.78438765,-0.46314064,-0.07784342,0.80090237,-0.60274124,-0.11557586,0.74630964,-0.55191165,-0.10606631,0.7372041,-0.5634171,-0.12312213,0.7547838,-0.5219848,-0.1178802,0.7535945,-0.47453582,-0.09420359,0.7263199,-0.572936,-0.10373698,0.78356415,-0.5720717,-0.092392966,0.7722474,-0.5941785,-0.100048065,0.7861971,-0.5258026,-0.100736946,0.77671885,-0.46768486,-0.081491575,0.7620845,-0.61001295,-0.10641325,0.7627939,-0.56700915,-0.092824094,0.74859107,-0.5826159,-0.11212452,0.77058846,-0.5273588,-0.10814568,0.7667627,-0.47186238,-0.08000209,0.73550874,-0.59267634,0.08807583,0.9498518,-0.082038775,-0.05543587,0.7800113,-0.5018036,-0.04895614,0.7725788,-0.53002816,-0.08376473,0.77910835,-0.46289635,-0.04870031,0.7610582,-0.55480385,0.31705263,0.9343609,-0.08619195,0.39647338,0.74164295,-0.30878258,0.23358469,0.7675774,-0.51625824,0.20872958,0.8264603,-0.6123299,0.18948236,0.81668234,-0.6194975,0.2325801,0.83050776,-0.5793532,0.23000473,0.7947652,-0.528119,0.17146826,0.80631113,-0.6226067,0.24496423,0.7785378,-0.6263164,0.23287255,0.7764606,-0.63877404,0.25000617,0.77465695,-0.5949494,0.24197613,0.7619244,-0.54963166,0.21734989,0.7726836,-0.6484993,0.22731306,0.8182761,-0.63198584,0.20457003,0.8128143,-0.6460709,0.2400522,0.8128563,-0.5876044,0.23430489,0.78659594,-0.53520834,0.18541601,0.8075045,-0.6548905,0.2373074,0.80174184,-0.6339506,0.215886,0.7958222,-0.6456141,0.2457842,0.79449713,-0.59469265,0.23767881,0.77632266,-0.54259366,0.19694944,0.7893067,-0.65159065,0.15870804,0.9486823,-0.09399681,0.19016391,0.8084426,-0.56399566,0.17754629,0.81196856,-0.59086984,0.21923856,0.7934572,-0.5286797,0.1663505,0.81356066,-0.61574435
1,-0.055855565,0.927694,-0.017976003,-0.19829996,0.7274654,-0.19856553,-0.10561346,0.7650181,-0.44402525,-0.092095084,0.8094828,-0.5626593,-0.086190164,0.80627203,-0.5843909,-0.086379915,0.80104357,-0.52305114,-0.09331417,0.7843524,-0.46319768,-0.07780561,0.8006476,-0.6028246,-0.11568111,0.746152,-0.55194896,-0.10619915,0.7370203,-0.5634564,-0.12315719,0.75467116,-0.5220173,-0.11794183,0.7535479,-0.47456372,-0.09437651,0.72611713,-0.5730035,-0.103723906,0.783341,-0.5721327,-0.092371516,0.77197325,-0.594209,-0.10007255,0.786073,-0.5258664,-0.100798056,0.7766787,-0.46773547,-0.08147025,0.76177365,-0.61002,-0.106494345,0.76262224,-0.56705564,-0.09293058,0.748399,-0.5826659,-0.11215079,0.7704669,-0.5274073,-0.108206265,0.7667179,-0.47190323,-0.08014055,0.7353115,-0.5927603,0.08818975,0.9499149,-0.08196962,-0.055457942,0.77996343,-0.50181746,-0.048922777,0.7725027,-0.53002185,-0.08382825,0.77907157,-0.46294016,-0.048613973,0.7609575,-0.55478543,0.31715816,0.9342806,-0.086180665,0.3964596,0.74152994,-0.30878562,0.2335908,0.7675637,-0.5162645,0.21155049,0.8299212,-0.6143871,0.19241124,0.8219357,-0.6237338,0.2325776,0.83053374,-0.5793132,0.23001547,0.7947644,-0.528097,0.17409417,0.8130614,-0.62897485,0.24490653,0.77863884,-0.62631667,0.23276645,0.77656543,-0.63872784,0.24996987,0.7747091,-0.59495926,0.24196447,0.76194024,-0.54964733,0.21718623,0.77278054,-0.6483575,0.2276845,0.81862754,-0.6320291,0.20441121,0.8127766,-0.64505166,0.2400346,0.81289667,-0.58757687,0.23430924,0.78660053,-0.53519636,0.18448278,0.8069019,-0.6514705,0.23730959,0.8018664,-0.63393325,0.21588728,0.79599,-0.64561695,0.2457558,0.79454654,-0.59468263,0.23767585,0.77633315,-0.54259324,0.19693786,0.78949475,-0.65157473,0.1588232,0.94874334,-0.09392003,0.19017413,0.8084684,-0.56396073,0.17702393,0.8123853,-0.59052366,0.21924856,0.793461,-0.5286539,0.16568397,0.81393504,-0.61533546
2,-0.055779856,0.9277215,-0.018016793,-0.19830377,0.72750866,-0.19856115,-0.10566094,0.765056,-0.44403827,-0.092065625,0.8093653,-0.5627238,-0.08615171,0.80613154,-0.5844496,-0.08638785,0.8009904,-0.5230966,-0.09335229,0.78436756,-0.4632277,-0.07776482,0.80049306,-0.6028779,-0.11575228,0.74606043,-0.55196494,-0.10629565,0.73691,-0.5634784,-0.12316302,0.7546142,-0.52202696,-0.11797154,0.7535474,-0.47456947,-0.09450923,0.72599614,-0.5730579,-0.10371255,0.7832057,-0.57216483,-0.09236159,0.7718032,-0.594224,-0.10007749,0.78601366,-0.52590173,-0.10083313,0.7766877,-0.46776015,-0.08146446,0.76157856,-0.6100216,-0.106561795,0.7625313,-0.567082,-0.09302364,0.7482976,-0.58270496,-0.11215347,0.7704055,-0.5274303,-0.10823837,0.76672137,-0.47191978,-0.080262445,0.7352124,-0.59283876,0.0883032,0.9499605,-0.08191921,-0.055459652,0.77998334,-0.5018091,-0.048872266,0.7725025,-0.52999604,-0.083866164,0.77908766,-0.46295837,-0.048514854,0.7609365,-0.55474925,0.3172698,0.93427104,-0.0861119,0.39655653,0.7415248,-0.30872598,0.23373514,0.76757866,-0.5162396,0.2135662,0.832941,-0.6152504,0.19487387,0.82717586,-0.62686074,0.23266894,0.8306327,-0.5791609,0.23024952,0.79484296,-0.52795196,0.17661929,0.8203905,-0.6347643,0.24442796,0.77906036,-0.62629896,0.2321253,0.7770943,-0.6385667,0.24968608,0.7749484,-0.5949969,0.24194565,0.76204324,-0.5496776,0.21637787,0.7734106,-0.64796066,0.2303912,0.8206859,-0.6323074,0.20652167,0.8153758,-0.6444529,0.24000078,0.8130536,-0.58746576,0.23447338,0.7866853,-0.5351002,0.18589468,0.80941975,-0.6479039,0.23693064,0.8023909,-0.633785,0.21536769,0.79671997,-0.64531046,0.24556264,0.79480296,-0.59462583,0.23775825,0.77643,-0.5425505,0.19630975,0.79036695,-0.6510723,0.15894012,0.94879335,-0.093849644,0.19015574,0.8088941,-0.5634492,0.17597759,0.81401116,-0.5892688,0.219474,0.79359597,-0.52847034,0.16434652,0.8158321,-0.613927
3,-0.05574972,0.927738,-0.01821292,-0.19837381,0.7275575,-0.1987138,-0.105705656,0.76507974,-0.44418514,-0.09199708,0.80921197,-0.5629249,-0.08606974,0.8059501,-0.58464277,-0.086367756,0.8009066,-0.52327615,-0.09337862,0.7843636,-0.46339047,-0.077677794,0.8002929,-0.6030631,-0.11580381,0.74595433,-0.552117,-0.10637273,0.736788,-0.5636387,-0.123153366,0.75454015,-0.52217305,-0.11799555,0.75353366,-0.47471058,-0.09462349,0.72586673,-0.57325536,-0.10367145,0.7830503,-0.5723324,-0.09231659,0.7716145,-0.5943723,-0.1000588,0.78592825,-0.5260719,-0.10085761,0.7766794,-0.46791857,-0.081418075,0.7613655,-0.6101532,-0.10660687,0.76242566,-0.5672447,-0.09309371,0.7481843,-0.58288234,-0.11213548,0.77032316,-0.5275887,-0.10826171,0.7667091,-0.47207075,-0.0803608,0.7351028,-0.5930563,0.08843375,0.9499966,-0.081881486,-0.055447042,0.7799612,-0.5019288,-0.04880727,0.772452,-0.5300959,-0.08389376,0.7790822,-0.4631071,-0.048403095,0.7608598,-0.55483615,0.31739587,0.934188,-0.08605868,0.39651856,0.74144274,-0.30873188,0.23372532,0.7675712,-0.5162582,0.21603878,0.8353221,-0.61588144,0.19829671,0.83136797,-0.629557,0.23268321,0.83117574,-0.5787538,0.23047489,0.79490554,-0.52787447,0.18052737,0.82622635,-0.6395346,0.24306953,0.77921194,-0.6264236,0.23048449,0.7773504,-0.63841814,0.24865834,0.77493083,-0.5952017,0.24141502,0.76198596,-0.54981154,0.21447814,0.77379173,-0.6474143,0.2321951,0.8224913,-0.63234794,0.20811364,0.81830865,-0.64451575,0.2396625,0.8132578,-0.58739966,0.23448747,0.78670275,-0.53509253,0.18749402,0.81233215,-0.64797527,0.23578891,0.80311465,-0.6336391,0.21399003,0.7977944,-0.6448845,0.24479929,0.7950695,-0.5946568,0.2375274,0.77641666,-0.5426039,0.19476202,0.7917045,-0.65035814,0.15907699,0.9488381,-0.09377528,0.18943956,0.81084466,-0.5616107,0.17404388,0.81746894,-0.5863685,0.2196768,0.79381305,-0.52825284,0.16135865,0.82048506,-0.61038125
4,-0.055660106,0.9277028,-0.018293334,-0.19843362,0.72752607,-0.19868039,-0.105797514,0.76510245,-0.44415554,-0.09202787,0.8090627,-0.5629472,-0.0860938,0.80576915,-0.58465844,-0.08642839,0.80084074,-0.52327687,-0.093464516,0.78436875,-0.46337464,-0.07770187,0.8000916,-0.6030725,-0.115905955,0.74586135,-0.55209076,-0.10649339,0.7366861,-0.56362057,-0.12320367,0.7544721,-0.52214134,-0.118067384,0.7535205,-0.47467542,-0.0947735,0.725766,-0.5732743,-0.10370819,0.7829037,-0.57232016,-0.09234586,0.7714364,-0.5943398,-0.10011626,0.78585666,-0.5260627,-0.100939035,0.7766778,-0.4678987,-0.08144451,0.7611664,-0.61010504,-0.1067139,0.762325,-0.5672262,-0.0932185,0.7480788,-0.58287466,-0.112187214,0.77025056,-0.52756816,-0.108338326,0.7667012,-0.47204426,-0.08050854,0.7350054,-0.59308773,0.08858076,0.94999945,-0.08181847,-0.05550362,0.77995586,-0.5018816,-0.048824515,0.7724146,-0.5300308,-0.08397852,0.77909005,-0.4630803,-0.0483828,0.76079315,-0.55475664,0.3175434,0.9341501,-0.085966595,0.39659455,0.74141455,-0.30867353,0.2338236,0.7675428,-0.5162173,0.21726303,0.836602,-0.61636734,0.19989727,0.8338368,-0.63079727,0.23268768,0.830972,-0.5789097,0.23085652,0.79488826,-0.52788305,0.18227348,0.8297934,-0.64151126,0.24114653,0.77844185,-0.62664217,0.22819364,0.77672154,-0.6382603,0.24724708,0.77421856,-0.59550834,0.24074516,0.7616846,-0.5498911,0.21185242,0.77338475,-0.6467237,0.23315015,0.82262844,-0.6327362,0.20897336,0.8194021,-0.6450057,0.23915255,0.8127358,-0.5877087,0.23457213,0.78658384,-0.5351437,0.18813485,0.8141029,-0.6482508,0.23417018,0.8026762,-0.6337682,0.21201788,0.79777735,-0.64450294,0.24376181,0.79452205,-0.5949476,0.23727068,0.77621347,-0.5426697,0.19253917,0.7920636,-0.64947253,0.15922903,0.9488486,-0.09368304,0.18896052,0.812451,-0.5598407,0.17266786,0.8200472,-0.5837301,0.22003454,0.7939972,-0.5280448,0.15902968,0.82394946,-0.6070838
5,-0.05560484,0.9276931,-0.01841798,-0.19849178,0.7275184,-0.1987176,-0.10594191,0.7650579,-0.44423106,-0.092128314,0.8088251,-0.56308705,-0.08618853,0.8054981,-0.58479166,-0.086555585,0.8006926,-0.52339447,-0.09360813,0.78430235,-0.46347168,-0.07779695,0.79979885,-0.60319924,-0.11607599,0.7456652,-0.5521614,-0.10668595,0.7364786,-0.5637005,-0.12331823,0.75431144,-0.5222087,-0.11819554,0.7534298,-0.4747399,-0.094999075,0.7255573,-0.57339287,-0.1038188,0.7826583,-0.5724178,-0.092452034,0.7711554,-0.5944166,-0.10023946,0.78569853,-0.52616507,-0.101078115,0.77660245,-0.46798816,-0.08154896,0.7608611,-0.6101649,-0.10689203,0.76212037,-0.5673113,-0.09341779,0.74786586,-0.5829705,-0.11230443,0.7700871,-0.52765316,-0.10847221,0.7666176,-0.472123,-0.08073319,0.7347978,-0.5932219,0.08870418,0.9500335,-0.08177282,-0.055621695,0.77987504,-0.5019507,-0.04890529,0.7722969,-0.5300811,-0.08412036,0.7790274,-0.46316633,-0.04842664,0.76064116,-0.55479014,0.31766707,0.93414414,-0.08586521,0.39656675,0.74143445,-0.3086484,0.23381723,0.76757395,-0.51620764,0.21781628,0.8367037,-0.61719906,0.20062162,0.8345701,-0.6319378,0.23246206,0.83026016,-0.57956034,0.23105459,0.7948709,-0.5280362,0.18307146,0.8311252,-0.6429769,0.23936291,0.77702254,-0.62694794,0.22615786,0.77522933,-0.63826734,0.24587047,0.7731892,-0.59584606,0.24007326,0.7613569,-0.5499474,0.20959966,0.7718873,-0.6462958,0.23388341,0.8213774,-0.63355243,0.2098521,0.8188101,-0.64625573,0.23848005,0.8118428,-0.58828294,0.23452218,0.78645694,-0.53529346,0.18886514,0.8143208,-0.64975566,0.23262902,0.8012386,-0.6342115,0.21025585,0.7964022,-0.6445075,0.24267745,0.7934956,-0.5954222,0.23693796,0.7759905,-0.5427824,0.19063848,0.7907934,-0.64903134,0.15935852,0.9488948,-0.09360248,0.18857354,0.8138615,-0.5584486,0.17174391,0.8222922,-0.5816767,0.22021945,0.79414,-0.5280067,0.15740983,0.8272643,-0.60440195
6,-0.055469677,0.9277361,-0.018467296,-0.1984592,0.72758293,-0.19870925,-0.105983,0.7651105,-0.44425213,-0.09210777,0.80870634,-0.5631614,-0.08615608,0.805349,-0.584858,-0.08656763,0.80066,-0.5234467,-0.09364408,0.7843355,-0.46350884,-0.07776003,0.7996314,-0.6032578,-0.11611894,0.74559027,-0.55217844,-0.106743164,0.73639107,-0.5637191,-0.12331952,0.75427103,-0.5222257,-0.11821918,0.7534446,-0.47475356,-0.095082335,0.72546685,-0.5734395,-0.1032674,0.78155506,-0.5724178,-0.09172673,0.76943237,-0.5939891,-0.10024644,0.78565645,-0.5262072,-0.10111017,0.7766288,-0.46802008,-0.08071996,0.7586673,-0.60934556,-0.10692635,0.76202726,-0.5673358,-0.09345988,0.7477632,-0.58299303,-0.1123059,0.7700424,-0.52768296,-0.108500026,0.7666375,-0.47214705,-0.08079225,0.7346977,-0.5932686,0.08887758,0.9500919,-0.0817294,-0.055623468,0.77991194,-0.50195265,-0.048860345,0.7723078,-0.5300648,-0.084155306,0.779063,-0.46319282,-0.048337687,0.76062405,-0.5547598,0.31783986,0.93417853,-0.08579746,0.39661098,0.7414695,-0.3086265,0.23381925,0.7675752,-0.51615685,0.21717672,0.83599836,-0.6176382,0.19989522,0.8338218,-0.6322686,0.23207211,0.8295462,-0.58009905,0.2311135,0.7948215,-0.52811456,0.18228406,0.83032143,-0.6431925,0.23817275,0.77576774,-0.6271448,0.22482505,0.77384675,-0.6382743,0.24490955,0.7723346,-0.59604496,0.239654,0.76111835,-0.54992694,0.20814712,0.7704273,-0.6460172,0.23377162,0.82069206,-0.6340003,0.20981653,0.81861556,-0.64693505,0.23786697,0.8110514,-0.58870506,0.23444127,0.7863414,-0.5353603,0.18879555,0.8147562,-0.6509451,0.23152319,0.79995304,-0.63454,0.20902884,0.7950616,-0.64454174,0.24184239,0.7926242,-0.59574145,0.23670052,0.77581495,-0.5428139,0.18934293,0.7894521,-0.64875627,0.15953425,0.948955,-0.09354525,0.18822354,0.8146222,-0.5574795,0.17104796,0.8235004,-0.5802838,0.22027455,0.7941665,-0.5279599,0.15636602,0.8288902,-0.60268945
7,-0.055336997,0.927763,-0.018511964,-0.19842769,0.72764665,-0.19871461,-0.106069714,0.7651254,-0.4443095,-0.09214105,0.8085496,-0.5632735,-0.08618948,0.8051637,-0.5849657,-0.086623885,0.8005811,-0.5235399,-0.093719885,0.78432333,-0.4635862,-0.077802956,0.79942894,-0.6033645,-0.11624912,0.7454842,-0.5522342,-0.106901236,0.7362686,-0.56378436,-0.12338343,0.75419766,-0.5222751,-0.118298054,0.75342375,-0.4748004,-0.09528066,0.72533596,-0.57354337,-0.10331194,0.7814074,-0.57249266,-0.09177245,0.7692586,-0.59404993,-0.10030328,0.7855753,-0.5262872,-0.10118615,0.77661264,-0.4680903,-0.08077346,0.75847477,-0.6093988,-0.10704178,0.76190555,-0.56740046,-0.093604,0.74763024,-0.58307207,-0.1123636,0.76996183,-0.52774817,-0.108576834,0.7666178,-0.47220722,-0.0809709,0.7345655,-0.593391,0.08904842,0.9501372,-0.08168041,-0.055673577,0.77989644,-0.50200033,-0.04887288,0.77226454,-0.53009593,-0.0842324,0.7790491,-0.4632603,-0.048314027,0.7605551,-0.55477786,0.31801128,0.9342179,-0.08570987,0.39666536,0.74152666,-0.3085958,0.23389575,0.76753485,-0.5161558,0.21685123,0.8357138,-0.61774105,0.19922891,0.8333633,-0.6319315,0.23193587,0.82932407,-0.58026683,0.23118536,0.7947529,-0.5281766,0.18128812,0.82957345,-0.6422029,0.23820671,0.77533686,-0.6273124,0.22493996,0.77340484,-0.6385364,0.24455996,0.77203715,-0.5961176,0.23953308,0.7609688,-0.5499383,0.20829971,0.77000344,-0.6463679,0.23389621,0.8204723,-0.6341682,0.20991723,0.8186855,-0.647102,0.23764192,0.8107898,-0.58885163,0.2344551,0.7862448,-0.53541595,0.18886577,0.81512314,-0.65122527,0.2312417,0.79963577,-0.63466585,0.20870686,0.79479176,-0.6445993,0.24153776,0.79233456,-0.5958559,0.23665066,0.77569216,-0.5428515,0.18899022,0.78922534,-0.6487266,0.15970783,0.94900554,-0.0934803,0.18817738,0.8145857,-0.5573476,0.17105249,0.8229167,-0.5803952,0.22034599,0.79412246,-0.5279614,0.15627702,0.8283418,-0.60273075
8,-0.055198736,0.92779785,-0.018568639,-0.19836235,0.72769886,-0.19873257,-0.10611519,0.76512504,-0.44437706,-0.09211915,0.80838007,-0.5633944,-0.086167715,0.8049682,-0.58508265,-0.0866278,0.8004792,-0.5236438,-0.09375184,0.78429407,-0.4636738,-0.077790536,0.7992176,-0.60348076,-0.11633669,0.74535954,-0.5523021,-0.107013695,0.7361241,-0.5638566,-0.12340113,0.7541028,-0.5223352,-0.11833272,0.7533857,-0.47485784,-0.09542572,0.72517765,-0.57363886,-0.10331937,0.7812489,-0.5725785,-0.09178454,0.7690748,-0.59412396,-0.100310266,0.78547245,-0.5263781,-0.10121802,0.7765792,-0.46817094,-0.08079215,0.75827265,-0.60946465,-0.10712123,0.7617738,-0.5674796,-0.093710594,0.74748325,-0.58316046,-0.11237336,0.76986015,-0.52782416,-0.10860935,0.76658076,-0.47227782,-0.08110603,0.73441446,-0.5935092,0.08923435,0.95018595,-0.081622966,-0.05567975,0.77985096,-0.5020567,-0.048845463,0.77218705,-0.53013545,-0.084265836,0.7790179,-0.46333653,-0.048257466,0.76044846,-0.5548029,0.31819546,0.9342267,-0.085643426,0.39669314,0.74154973,-0.30859664,0.23393984,0.7675355,-0.5161721,0.21672258,0.835623,-0.61780035,0.1987439,0.83281726,-0.6314508,0.23187837,0.8292482,-0.58035237,0.23122407,0.79474205,-0.5282178,0.18043028,0.82840425,-0.6407714,0.23864819,0.7751257,-0.62748474,0.22553658,0.7731797,-0.63888717,0.2444165,0.7719323,-0.5961654,0.2394921,0.76092595,-0.5499603,0.20898438,0.76978666,-0.64690655,0.23485285,0.8204728,-0.6343004,0.21112163,0.81899005,-0.6477204,0.2375474,0.81069857,-0.5889289,0.23446958,0.78622293,-0.535455,0.19011539,0.81569505,-0.65227413,0.2315111,0.79963243,-0.63481456,0.20902424,0.79488206,-0.64490074,0.24141076,0.7922328,-0.5959202,0.23663875,0.7756599,-0.54288363,0.18930924,0.7893855,-0.6491281,0.15989609,0.94905984,-0.09340942,0.18815993,0.8146089,-0.55728364,0.17107105,0.82276666,-0.5804198,0.22038473,0.794121,-0.52797633,0.15634091,0.82801145,-0.60282815
9,-0.055059664,0.9278261,-0.018590793,-0.1983207,0.7277425,-0.1986942,-0.106204905,0.7651184,-0.44439554,-0.09213829,0.80819094,-0.5634678,-0.086186774,0.8047491,-0.5851512,-0.08667487,0.80036664,-0.52369815,-0.09382896,0.7842612,-0.46371028,-0.07781846,0.79897946,-0.60354745,-0.11645587,0.74522,-0.55231935,-0.10715569,0.7359685,-0.5638793,-0.123459525,0.7539962,-0.52234775,-0.118408665,0.75334233,-0.4748676,-0.095599316,0.7250144,-0.5736904,-0.10336546,0.7810755,-0.5726149,-0.09183625,0.7688762,-0.5941491,-0.100359775,0.7853584,-0.52641976,-0.101293966,0.77654177,-0.4682014,-0.08085224,0.75805664,-0.60948354,-0.10723714,0.76162255,-0.56750774,-0.09385366,0.74731714,-0.58319837,-0.11242505,0.7697464,-0.5278515,-0.10868468,0.7665392,-0.4722994,-0.08127823,0.73424697,-0.5935807,0.08940407,0.95023537,-0.08156741,-0.05572824,0.77979636,-0.5020603,-0.04886108,0.7720957,-0.53012097,-0.08434388,0.7789841,-0.46336147,-0.048248626,0.7603213,-0.55477077,0.31836593,0.9342711,-0.085505076,0.39668995,0.7416003,-0.3085247,0.23397392,0.76748115,-0.5161424,0.21670017,0.8354869,-0.6178296,0.19869262,0.83264667,-0.6314348,0.23186402,0.82912827,-0.5803821,0.23125237,0.7946771,-0.52821076,0.18036593,0.8282163,-0.64072144,0.23905286,0.7749129,-0.6275553,0.22604571,0.7729452,-0.6390731,0.24437934,0.77179897,-0.59614986,0.23949648,0.7608397,-0.5499292,0.2095481,0.769543,-0.64720035,0.2352197,0.8202859,-0.63435054,0.21159032,0.8188309,-0.6479521,0.23752145,0.81057125,-0.5889447,0.23449036,0.78615075,-0.53544295,0.19061103,0.8155777,-0.6526576,0.23181298,0.79956275,-0.63488764,0.20936844,0.79486334,-0.64509124,0.24137577,0.7921001,-0.59592116,0.23665152,0.7755805,-0.54286367,0.18965824,0.7894004,-0.6493841,0.1600709,0.9491225,-0.09332457,0.18816067,0.8145457,-0.55723655,0.17126869,0.82208186,-0.5807253,0.22041315,0.79405797,-0.5279596,0.15676716,0.8267622,-0.60340625
