frame,leftArm_x,leftArm_y,leftArm_z,leftForearm_x,leftForearm_y,leftForearm_z,leftHand_x,leftHand_y,leftHand_z,leftIndexFingerIntermediateBase_x,leftIndexFingerIntermediateBase_y,leftIndexFingerIntermediateBase_z,leftIndexFingerIntermediateTip_x,leftIndexFingerIntermediateTip_y,leftIndexFingerIntermediateTip_z,leftIndexFingerKnuckle_x,leftIndexFingerKnuckle_y,leftIndexFingerKnuckle_z,leftIndexFingerMetacarpal_x,leftIndexFingerMetacarpal_y,leftIndexFingerMetacarpal_z,leftIndexFingerTip_x,leftIndexFingerTip_y,leftIndexFingerTip_z,leftLittleFingerIntermediateBase_x,leftLittleFingerIntermediateBase_y,leftLittleFingerIntermediateBase_z,leftLittleFingerIntermediateTip_x,leftLittleFingerIntermediateTip_y,leftLittleFingerIntermediateTip_z,leftLittleFingerKnuckle_x,leftLittleFingerKnuckle_y,leftLittleFingerKnuckle_z,leftLittleFingerMetacarpal_x,leftLittleFingerMetacarpal_y,leftLittleFingerMetacarpal_z,leftLittleFingerTip_x,leftLittleFingerTip_y,leftLittleFingerTip_z,leftMiddleFingerIntermediateBase_x,leftMiddleFingerIntermediateBase_y,leftMiddleFingerIntermediateBase_z,leftMiddleFingerIntermediateTip_x,leftMiddleFingerIntermediateTip_y,leftMiddleFingerIntermediateTip_z,leftMiddleFingerKnuckle_x,leftMiddleFingerKnuckle_y,leftMiddleFingerKnuckle_z,leftMiddleFingerMetacarpal_x,leftMiddleFingerMetacarpal_y,leftMiddleFingerMetacarpal_z,leftMiddleFingerTip_x,leftMiddleFingerTip_y,leftMiddleFingerTip_z,leftRingFingerIntermediateBase_x,leftRingFingerIntermediateBase_y,leftRingFingerIntermediateBase_z,leftRingFingerIntermediateTip_x,leftRingFingerIntermediateTip_y,leftRingFingerIntermediateTip_z,leftRingFingerKnuckle_x,leftRingFingerKnuckle_y,leftRingFingerKnuckle_z,leftRingFingerMetacarpal_x,leftRingFingerMetacarpal_y,leftRingFingerMetacarpal_z,leftRingFingerTip_x,leftRingFingerTip_y,leftRingFingerTip_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftThumbIntermediateBase_x,leftThumbIntermediateBase_y,leftThumbIntermediateBase_z,leftThumbIntermediateTip_x,leftThumbIntermediateTip_y,leftThumbIntermediateTip_z,leftThumbKnuckle_x,leftThumbKnuckle_y,leftThumbKnuckle_z,leftThumbTip_x,leftThumbTip_y,leftThumbTip_z,rightArm_x,rightArm_y,rightArm_z,rightForearm_x,rightForearm_y,rightForearm_z,rightHand_x,rightHand_y,rightHand_z,rightIndexFingerIntermediateBase_x,rightIndexFingerIntermediateBase_y,rightIndexFingerIntermediateBase_z,rightIndexFingerIntermediateTip_x,rightIndexFingerIntermediateTip_y,rightIndexFingerIntermediateTip_z,rightIndexFingerKnuckle_x,rightIndexFingerKnuckle_y,rightIndexFingerKnuckle_z,rightIndexFingerMetacarpal_x,rightIndexFingerMetacarpal_y,rightIndexFingerMetacarpal_z,rightIndexFingerTip_x,rightIndexFingerTip_y,rightIndexFingerTip_z,rightLittleFingerIntermediateBase_x,rightLittleFingerIntermediateBase_y,rightLittleFingerIntermediateBase_z,rightLittleFingerIntermediateTip_x,rightLittleFingerIntermediateTip_y,rightLittleFingerIntermediateTip_z,rightLittleFingerKnuckle_x,rightLittleFingerKnuckle_y,rightLittleFingerKnuckle_z,rightLittleFingerMetacarpal_x,rightLittleFingerMetacarpal_y,rightLittleFingerMetacarpal_z,rightLittleFingerTip_x,rightLittleFingerTip_y,rightLittleFingerTip_z,rightMiddleFingerIntermediateBase_x,rightMiddleFingerIntermediateBase_y,rightMiddleFingerIntermediateBase_z,rightMiddleFingerIntermediateTip_x,rightMiddleFingerIntermediateTip_y,rightMiddleFingerIntermediateTip_z,rightMiddleFingerKnuckle_x,rightMiddleFingerKnuckle_y,rightMiddleFingerKnuckle_z,rightMiddleFingerMetacarpal_x,rightMiddleFingerMetacarpal_y,rightMiddleFingerMetacarpal_z,rightMiddleFingerTip_x,rightMiddleFingerTip_y,rightMiddleFingerTip_z,rightRingFingerIntermediateBase_x,rightRingFingerIntermediateBase_y,rightRingFingerIntermediateBase_z,rightRingFingerIntermediateTip_x,rightRingFingerIntermediateTip_y,rightRingFingerIntermediateTip_z,rightRingFingerKnuckle_x,rightRingFingerKnuckle_y,rightRingFingerKnuckle_z,rightRingFingerMetacarpal_x,rightRingFingerMetacarpal_y,rightRingFingerMetacarpal_z,rightRingFingerTip_x,rightRingFingerTip_y,rightRingFingerTip_z,rightShoulder_x,rightShoulder_y,rightShoulder_z,rightThumbIntermediateBase_x,rightThumbIntermediateBase_y,rightThumbIntermediateBase_z,rightThumbIntermediateTip_x,rightThumbIntermediateTip_y,rightThumbIntermediateTip_z,rightThumbKnuckle_x,rightThumbKnuckle_y,rightThumbKnuckle_z,rightThumbTip_x,rightThumbTip_y,rightThumbTip_z
0,-0.16499071,0.9887804,0.0565182,-0.2921017,0.7933925,-0.1401055,-0.107278734,0.895887,-0.30006444,0.01600273,0.88853014,-0.36415434,0.035059206,0.87639564,-0.3763176,-0.018679705,0.90770733,-0.34085914,-0.078550145,0.9040925,-0.3001546,0.0528963,0.8668033,-0.3884413,-0.035352886,0.8761967,-0.39587918,-0.020675506,0.87062174,-0.40769854,-0.06122403,0.8862024,-0.37512046,-0.09785743,0.8883904,-0.33279353,-0.0052702366,0.8657638,-0.42059276,0.0097710285,0.8873222,-0.3824736,0.03318581,0.8748996,-0.3977082,-0.031414114,0.9015771,-0.35405138,-0.0829362,0.9006401,-0.3103688,0.051635657,0.8673799,-0.41137236,-0.007890307,0.8823916,-0.3915823,0.013921603,0.8688203,-0.4034905,-0.043026645,0.8940451,-0.36741033,-0.08851715,0.89522785,-0.3209058,0.032003384,0.8580074,-0.41357964,-0.024610154,1.0340508,-0.0033308484,-0.024026215,0.8832574,-0.31083858,0.001272624,0.87655747,-0.33169857,-0.07556989,0.8948862,-0.2952253,0.026387459,0.87120616,-0.3491812,0.19449402,0.99134076,0.03207243,0.32251188,0.80931777,-0.17643082,0.1789197,0.8837792,-0.38640302,0.23062076,0.93827903,-0.5018172,0.21266146,0.9398512,-0.5200746,0.22666994,0.9351242,-0.45612544,0.19096811,0.9079419,-0.39919657,0.19321601,0.940912,-0.5334129,0.2149904,0.8750396,-0.49878934,0.20215337,0.8769901,-0.51354086,0.21959817,0.8724013,-0.4645525,0.19162942,0.87052286,-0.41604903,0.18714184,0.8790486,-0.52759796,0.24899015,0.91666615,-0.50793767,0.23210898,0.92359936,-0.53246564,0.22656095,0.91301554,-0.46113122,0.19268797,0.8978258,-0.4046913,0.2141007,0.9293906,-0.5474928,0.23380424,0.8980029,-0.5097023,0.21396527,0.90066135,-0.5297296,0.22531521,0.89286304,-0.46661904,0.1927342,0.88618916,-0.41069597,0.19507751,0.90245885,-0.5433562,0.046864733,1.035238,-0.008147968,0.17185919,0.92882943,-0.4540925,0.17081131,0.93212366,-0.48738077,0.18126224,0.91132367,-0.402703,0.16962531,0.93992126,-0.5174278
1,-0.16499071,0.9887804,0.0565182,-0.2921017,0.7933925,-0.1401055,-0.107278734,0.895887,-0.30006444,0.01600273,0.88853014,-0.36415434,0.035059206,0.87639564,-0.3763176,-0.018679705,0.90770733,-0.34085914,-0.078550145,0.9040925,-0.3001546,0.0528963,0.8668033,-0.3884413,-0.035352886,0.8761967,-0.39587918,-0.020675506,0.87062174,-0.40769854,-0.06122403,0.8862024,-0.37512046,-0.09785743,0.8883904,-0.33279353,-0.0052702366,0.8657638,-0.42059276,0.0097710285,0.8873222,-0.3824736,0.03318581,0.8748996,-0.3977082,-0.031414114,0.9015771,-0.35405138,-0.0829362,0.9006401,-0.3103688,0.051635657,0.8673799,-0.41137236,-0.007890307,0.8823916,-0.3915823,0.013921603,0.8688203,-0.4034905,-0.043026645,0.8940451,-0.36741033,-0.08851715,0.89522785,-0.3209058,0.032003384,0.8580074,-0.41357964,-0.024610154,1.0340508,-0.0033308484,-0.024026215,0.8832574,-0.31083858,0.001272624,0.87655747,-0.33169857,-0.07556989,0.8948862,-0.2952253,0.026387459,0.87120616,-0.3491812,0.19449402,0.99134076,0.03207243,0.32251188,0.80931777,-0.17643082,0.1789197,0.8837792,-0.38640302,0.23062076,0.93827903,-0.5018172,0.21266146,0.9398512,-0.5200746,0.22666994,0.9351242,-0.45612544,0.19096811,0.9079419,-0.39919657,0.19321601,0.940912,-0.5334129,0.2149904,0.8750396,-0.49878934,0.20215337,0.8769901,-0.51354086,0.21959817,0.8724013,-0.4645525,0.19162942,0.87052286,-0.41604903,0.18714184,0.8790486,-0.52759796,0.24899015,0.91666615,-0.50793767,0.23210898,0.92359936,-0.53246564,0.22656095,0.91301554,-0.46113122,0.19268797,0.8978258,-0.4046913,0.2141007,0.9293906,-0.5474928,0.23380424,0.8980029,-0.5097023,0.21396527,0.90066135,-0.5297296,0.22531521,0.89286304,-0.46661904,0.1927342,0.88618916,-0.41069597,0.19507751,0.90245885,-0.5433562,0.046864733,1.035238,-0.008147968,0.17185919,0.92882943,-0.4540925,0.17081131,0.93212366,-0.48738077,0.18126224,0.91132367,-0.402703,0.16962531,0.93992126,-0.5174278
2,-0.16493341,0.98883,0.05654619,-0.29211894,0.7934468,-0.1400341,-0.10733756,0.8959577,-0.30003068,0.015919225,0.88852453,-0.36415777,0.034972236,0.8763751,-0.37631157,-0.01875652,0.9077343,-0.34087944,-0.07860801,0.9041596,-0.30014345,0.052806094,0.86676806,-0.38842836,-0.035441373,0.8762476,-0.39587235,-0.020761602,0.8706989,-0.4077011,-0.061317008,0.8862068,-0.37509686,-0.09793482,0.8884315,-0.33275834,-0.005355694,0.86586607,-0.42060402,0.009692409,0.8872768,-0.38244236,0.033106048,0.8748182,-0.39764926,-0.0314964,0.90159553,-0.35405755,-0.083000004,0.90069884,-0.31035233,0.05155716,0.86726624,-0.41129386,-0.007984309,0.88235027,-0.39155868,0.0138406,0.86882293,-0.40349305,-0.043114882,0.8940544,-0.36740276,-0.0885873,0.89527816,-0.32088158,0.03193713,0.8580661,-0.41361564,-0.024558615,1.034075,-0.003335616,-0.02409376,0.88330925,-0.31084383,0.0011942767,0.8765806,-0.33170763,-0.075626224,0.8949572,-0.2952078,0.026304334,0.87120634,-0.3491901,0.19455376,0.9913884,0.032056607,0.32253543,0.8093367,-0.17644393,0.17887856,0.88373953,-0.3863927,0.23173879,0.94242793,-0.50111187,0.21592323,0.94437516,-0.521222,0.22281158,0.93811285,-0.45622328,0.18945211,0.9086818,-0.3989925,0.19810024,0.94567424,-0.5366432,0.21255626,0.87758225,-0.49996793,0.19935243,0.87931645,-0.51441973,0.21791959,0.8747772,-0.46585461,0.19114952,0.8717115,-0.41673914,0.18397735,0.88109386,-0.5281176,0.2490658,0.9199366,-0.50685394,0.23390071,0.9268871,-0.53247374,0.22344452,0.91585815,-0.4617523,0.19141859,0.89877486,-0.40477797,0.21696842,0.9326407,-0.5487171,0.23061834,0.9017756,-0.51070684,0.21045645,0.90418905,-0.5304405,0.22279644,0.8957522,-0.4676117,0.19176187,0.8872879,-0.4110549,0.19134548,0.9056691,-0.5437912,0.04691561,1.0352552,-0.008164464,0.16799062,0.9299478,-0.45280686,0.16568495,0.93513525,-0.48578915,0.17949943,0.9117159,-0.4021028,0.16318972,0.94462466,-0.51526386
3,-0.16488378,0.9888727,0.056555644,-0.2920762,0.79348755,-0.14001809,-0.10730661,0.89600366,-0.30002496,0.01593331,0.8884847,-0.3641709,0.034982007,0.8763192,-0.37631541,-0.01873618,0.9077311,-0.34091356,-0.07857552,0.9041999,-0.30015597,0.052812144,0.8666984,-0.38842672,-0.035430465,0.87626946,-0.39588425,-0.020747975,0.8707451,-0.40772104,-0.06131118,0.8861886,-0.37509596,-0.09791864,0.88844955,-0.3327504,-0.005341022,0.8659363,-0.42063168,0.009712517,0.88719994,-0.38242453,0.033123247,0.8747046,-0.39760572,-0.03148043,0.9015866,-0.3540801,-0.08297233,0.90073186,-0.31036025,0.051573683,0.86712205,-0.4112343,-0.007979999,0.8822788,-0.3915525,0.013857023,0.86879283,-0.40351152,-0.043104175,0.8940386,-0.36741436,-0.08856496,0.89530385,-0.32088295,0.031968165,0.85809064,-0.41366583,-0.024511179,1.0340977,-0.0033464916,-0.024071483,0.8833277,-0.3108658,0.0012078162,0.8765689,-0.33173046,-0.07559351,0.8950009,-0.29521415,0.026314545,0.87116987,-0.34921005,0.19460215,0.9914448,0.03207747,0.32261217,0.80936176,-0.17637807,0.1788629,0.8836961,-0.38628772,0.22435904,0.9490897,-0.5016587,0.20889342,0.9502682,-0.522098,0.21499991,0.94228214,-0.4571686,0.18696167,0.90954834,-0.39888695,0.19139244,0.9504288,-0.5379362,0.20820089,0.8796715,-0.5014207,0.19433312,0.87997645,-0.5153417,0.2151184,0.8778565,-0.4675207,0.19085303,0.87305135,-0.41725677,0.17832728,0.8801329,-0.5284174,0.24028085,0.9261652,-0.5093575,0.22641121,0.932231,-0.5359189,0.2172095,0.91995054,-0.46313703,0.18947048,0.89989996,-0.40489537,0.21138641,0.93722725,-0.55416566,0.22345583,0.90611887,-0.5126638,0.20242786,0.9064768,-0.5316227,0.21796642,0.8996292,-0.46927714,0.19046663,0.88855517,-0.4113584,0.18278287,0.9060449,-0.54425395,0.04696275,1.0352732,-0.008180932,0.16108812,0.9321687,-0.45034525,0.15627974,0.94141597,-0.48214814,0.17668968,0.9118294,-0.40157375,0.15109332,0.95442265,-0.5098783
4,-0.16484182,0.98888797,0.05653523,-0.29204544,0.7934793,-0.14000794,-0.10729702,0.89601153,-0.30002886,0.015925417,0.88841105,-0.36419538,0.034971666,0.87623054,-0.37632865,-0.018740112,0.90769273,-0.34096143,-0.07856555,0.90420604,-0.30017963,0.05279972,0.8665968,-0.38843277,-0.035441637,0.8762419,-0.39590493,-0.020757448,0.87074184,-0.40775087,-0.061326206,0.88612336,-0.37510344,-0.0979228,0.88842475,-0.33275074,-0.0053509693,0.8659587,-0.42067164,0.009710351,0.887085,-0.38241765,0.03311984,0.87455475,-0.39757192,-0.031487666,0.9015383,-0.3541145,-0.08296671,0.9007282,-0.31037873,0.051570658,0.8669436,-0.41118404,-0.007996246,0.8821647,-0.3915543,0.013853865,0.8687193,-0.40353504,-0.04311596,0.8939793,-0.36743644,-0.08856393,0.8952902,-0.3208938,0.03198005,0.8580705,-0.41371867,-0.024470698,1.0340921,-0.003386121,-0.024068804,0.88331825,-0.3108954,0.001203817,0.87653136,-0.33175907,-0.07558202,0.8950117,-0.29523,0.026310738,0.8711131,-0.34923244,0.19464248,0.9914504,0.032050014,0.3226398,0.8092674,-0.17632596,0.17881544,0.8835321,-0.38620883,0.21149069,0.9558918,-0.50273556,0.19524336,0.9565879,-0.522582,0.20468454,0.9460398,-0.45835185,0.18361369,0.9100824,-0.39904353,0.17724946,0.95585275,-0.537841,0.20310594,0.8844549,-0.50240886,0.18868434,0.8836259,-0.515733,0.2116698,0.8825916,-0.46888962,0.19051646,0.874182,-0.41770196,0.17219017,0.8824035,-0.52812785,0.22891547,0.9334722,-0.51170504,0.21670094,0.9381706,-0.53933465,0.20917667,0.9242831,-0.4644485,0.18685973,0.9007461,-0.40519035,0.20396967,0.94174,-0.5595541,0.2146067,0.91261446,-0.51404744,0.1928556,0.91121125,-0.53212124,0.21190001,0.90465325,-0.470643,0.18876104,0.8895639,-0.4117333,0.17284909,0.9090322,-0.54398096,0.047003023,1.0352638,-0.008224491,0.1531952,0.93171114,-0.44843614,0.14508581,0.9424502,-0.47907874,0.17305359,0.9112722,-0.4012806,0.13657677,0.95662,-0.5053817
5,-0.16475202,0.9888587,0.056683127,-0.29194674,0.793436,-0.139852,-0.107319586,0.8960526,-0.29995885,0.015876835,0.8884105,-0.36417255,0.034924112,0.876221,-0.37629524,-0.01878971,0.9077128,-0.34095722,-0.078590274,0.9042542,-0.3001365,0.0527525,0.8665781,-0.38839158,-0.035497233,0.8762696,-0.3958656,-0.020811152,0.87079906,-0.40772286,-0.061385904,0.8861008,-0.37504548,-0.09796412,0.8884333,-0.33267853,-0.005405099,0.8660444,-0.42065468,0.009664333,0.88704133,-0.3823602,0.03307669,0.8744857,-0.39748904,-0.031541243,0.9015432,-0.35409293,-0.082996994,0.90076435,-0.31032908,0.051530365,0.86685246,-0.41108495,-0.008055586,0.8821156,-0.39149946,0.013812187,0.86871916,-0.40350285,-0.043173883,0.8939687,-0.36739838,-0.08859948,0.89531374,-0.32083485,0.03195688,0.8581305,-0.41371617,-0.024437174,1.0340515,-0.0033784108,-0.024096055,0.88337016,-0.310869,0.001170039,0.87656486,-0.33173457,-0.0756013,0.89506584,-0.29517898,0.026277011,0.87113696,-0.34920487,0.19467139,0.99145454,0.032109406,0.32271376,0.80923945,-0.176211,0.17880096,0.8834999,-0.3860349,0.19563341,0.9584197,-0.5042168,0.17857434,0.95721,-0.52334434,0.19268592,0.9481301,-0.45950952,0.17961353,0.91039973,-0.3990121,0.1601624,0.954399,-0.53784466,0.19623637,0.8876881,-0.5034137,0.18137309,0.88521165,-0.5160293,0.206694,0.8866679,-0.4703993,0.18966933,0.87553865,-0.41820094,0.1645535,0.88209057,-0.52762866,0.21324228,0.94041866,-0.5141299,0.20118004,0.94405377,-0.5419858,0.19927126,0.92765,-0.46566325,0.18359046,0.9015046,-0.40537974,0.18958122,0.94642353,-0.5630453,0.20338617,0.9169489,-0.5154789,0.1815651,0.9133552,-0.5331614,0.20407073,0.9085477,-0.47207838,0.18643314,0.8906143,-0.41207203,0.16171801,0.9091144,-0.5447273,0.047035526,1.0352172,-0.008233534,0.14461075,0.92918897,-0.4463426,0.13365506,0.93960184,-0.4762023,0.1688739,0.9103062,-0.4006206,0.12225772,0.9528451,-0.5018879
6,-0.16463843,0.9888064,0.056847345,-0.2917996,0.7933821,-0.13970785,-0.10734178,0.8961068,-0.2999405,0.015824491,0.8884227,-0.36421308,0.034871023,0.8762253,-0.37632886,-0.018841341,0.9077417,-0.34101057,-0.07861361,0.90431166,-0.30014604,0.052697897,0.8665737,-0.38842043,-0.03556529,0.87631947,-0.39588985,-0.02087996,0.8708776,-0.40776128,-0.061454263,0.8860992,-0.37504587,-0.0980089,0.88845974,-0.33266014,-0.0054771653,0.8661496,-0.4207067,0.009611345,0.88701534,-0.38236663,0.033023953,0.87443537,-0.39747486,-0.031598885,0.9015613,-0.35412887,-0.08302723,0.9008123,-0.31033236,0.05147785,0.8667801,-0.41105804,-0.008124461,0.8820881,-0.3915092,0.013757288,0.8687401,-0.40354094,-0.043238357,0.89397526,-0.3674185,-0.0886366,0.89535177,-0.32082927,0.031917315,0.8582102,-0.4137876,-0.024392601,1.0339867,-0.0033845068,-0.024122464,0.8834324,-0.3108979,0.0011335701,0.87660897,-0.33176968,-0.07561996,0.8951281,-0.29518253,0.026237853,0.87117034,-0.34924054,0.1946946,0.9914795,0.03228433,0.32276973,0.8088572,-0.17565887,0.1781443,0.8829184,-0.3850627,0.17608784,0.9645698,-0.5019953,0.15802771,0.9643913,-0.52022004,0.17801762,0.9488385,-0.45884326,0.17495497,0.9097071,-0.39790264,0.13904685,0.96194625,-0.53403705,0.18526217,0.89072466,-0.5035951,0.1700073,0.8870665,-0.51543194,0.19778107,0.88989663,-0.47130045,0.18721889,0.8761105,-0.41803935,0.15293743,0.8825372,-0.5261692,0.19304489,0.9447718,-0.51487696,0.17906728,0.9472761,-0.54195136,0.18628435,0.92956245,-0.46557984,0.17936471,0.90128577,-0.40461987,0.16629553,0.9484285,-0.5624259,0.18709835,0.92023647,-0.51547605,0.16459021,0.91481984,-0.53177905,0.19264804,0.91130704,-0.4725328,0.18284427,0.89075553,-0.4115822,0.14454396,0.9088395,-0.5421735,0.047079958,1.0351422,-0.008243927,0.13412811,0.9267743,-0.44101846,0.11950733,0.9373349,-0.46921006,0.1641968,0.90842724,-0.3986509,0.10461601,0.95015424,-0.4932714
7,-0.16455474,0.9887647,0.05692516,-0.29170188,0.7933674,-0.13966595,-0.1073547,0.89613813,-0.2999964,0.015794039,0.88835055,-0.36429542,0.034835976,0.8761354,-0.3764006,-0.0188659,0.90770376,-0.34111258,-0.07862324,0.90433097,-0.30022144,0.052658685,0.86646557,-0.38848382,-0.035609532,0.87631404,-0.39597142,-0.02092558,0.8708939,-0.40785447,-0.061497718,0.88605475,-0.37510818,-0.0980394,0.8884599,-0.33271378,-0.0055261147,0.8661868,-0.42081144,0.009584574,0.8869083,-0.38241643,0.03299431,0.8742934,-0.3975,-0.03162912,0.90151983,-0.35421756,-0.08304279,0.90082496,-0.31040293,0.0514476,0.86660916,-0.41106763,-0.008167396,0.8819893,-0.39156786,0.013723516,0.8686767,-0.4036222,-0.043275647,0.89392906,-0.36749494,-0.08865904,0.89535797,-0.32089278,0.03189534,0.85819507,-0.4138975,-0.024351235,1.033929,-0.0034171192,-0.02414041,0.88343585,-0.31097504,0.0011078079,0.8765829,-0.33184665,-0.07563119,0.8951503,-0.29525164,0.02620989,0.87112075,-0.3493133,0.19473793,0.9915535,0.03238356,0.32260075,0.80838716,-0.17521147,0.17659168,0.8820624,-0.38378957,0.1549623,0.96466887,-0.49874848,0.13875279,0.96665114,-0.51853895,0.16268769,0.94676274,-0.4571193,0.1692703,0.9083211,-0.3960185,0.12187857,0.96647924,-0.5350432,0.17305715,0.8903983,-0.5031181,0.15776747,0.88509744,-0.5142684,0.18719214,0.89082694,-0.47148943,0.18337649,0.87632644,-0.41751227,0.140827,0.8787175,-0.5242434,0.17154428,0.944514,-0.5140432,0.15484127,0.9452953,-0.5396374,0.17203887,0.9290137,-0.46437693,0.17397805,0.9004523,-0.40318826,0.13986143,0.9447105,-0.5585824,0.16945569,0.9195269,-0.51430565,0.14655177,0.91149276,-0.52888674,0.17969897,0.9115448,-0.47204438,0.17798036,0.8903831,-0.41054085,0.12661381,0.90320486,-0.53780013,0.047120847,1.0350771,-0.008285098,0.12296433,0.9242254,-0.43350592,0.10431914,0.93500316,-0.4591234,0.15870088,0.9058347,-0.39581725,0.086556196,0.9457077,-0.48225185
8,-0.16446307,0.98874265,0.05704245,-0.2915601,0.7933748,-0.13961032,-0.1072952,0.8962292,-0.2999817,0.015849551,0.88838017,-0.3642871,0.03489242,0.8761546,-0.37638032,-0.018813444,0.90775347,-0.34112567,-0.07856197,0.9044155,-0.3002188,0.052715857,0.866473,-0.38845307,-0.035563517,0.8764027,-0.39597625,-0.020879967,0.8710059,-0.4078704,-0.06145276,0.88609934,-0.37509385,-0.09799015,0.8885308,-0.33269724,-0.005483162,0.8663206,-0.42083848,0.009645308,0.88690585,-0.38237903,0.033056077,0.87426317,-0.39743766,-0.031578507,0.901567,-0.35422075,-0.082984954,0.90090483,-0.31039715,0.05151123,0.86655354,-0.41098833,-0.008120458,0.881992,-0.39154333,0.013780925,0.8687167,-0.40361983,-0.04322766,0.8939732,-0.3674895,-0.088605165,0.89543325,-0.3208825,0.031964283,0.85828286,-0.41392332,-0.02430927,1.0338883,-0.003429056,-0.024081862,0.8835181,-0.31097123,0.0011638135,0.8766458,-0.3318395,-0.07557067,0.8952369,-0.29524463,0.02626881,0.87116903,-0.34929737,0.19478688,0.9916719,0.03251169,0.32194278,0.80792284,-0.17500271,0.17382996,0.88098425,-0.38230976,0.13167933,0.9605492,-0.49383378,0.11364146,0.9607924,-0.5120798,0.1451445,0.9434686,-0.45333385,0.16233858,0.9061347,-0.39362663,0.095481664,0.9588053,-0.5270274,0.15882578,0.8886462,-0.5010921,0.1434933,0.8817094,-0.5112409,0.1750691,0.89057463,-0.4705505,0.17811568,0.8759672,-0.41655323,0.12672591,0.87350994,-0.52011824,0.14862536,0.9424538,-0.5107419,0.12949032,0.94124347,-0.5345547,0.15589507,0.9270706,-0.4615713,0.1672697,0.8988557,-0.40125456,0.11281683,0.93882126,-0.5518689,0.1501126,0.91705596,-0.5112793,0.12716419,0.9066598,-0.5242035,0.16506849,0.91036075,-0.47021654,0.17174871,0.8893071,-0.40901542,0.10762671,0.8963049,-0.53173506,0.047162373,1.0350318,-0.008304825,0.111503355,0.91801935,-0.42616898,0.089184895,0.926493,-0.44962412,0.15220426,0.90240645,-0.39247286,0.06799154,0.9350327,-0.47067046
9,-0.16435596,0.98913753,0.05759667,-0.29169473,0.79394704,-0.13907579,-0.10749151,0.89632905,-0.29981986,0.0155756185,0.88818055,-0.36424315,0.03459111,0.8759071,-0.37633097,-0.019041128,0.9076468,-0.34109038,-0.078745455,0.90446866,-0.3001063,0.05239058,0.86617947,-0.38840204,-0.03589067,0.87629914,-0.3958788,-0.021224754,0.8708952,-0.40779144,-0.061750416,0.88600665,-0.3749649,-0.098239414,0.88856065,-0.33253387,-0.0058473866,0.8661999,-0.4207789,0.009356859,0.8866623,-0.3822978,0.032736033,0.8739437,-0.3973416,-0.031828545,0.9014613,-0.35415542,-0.08318671,0.900948,-0.31027326,0.05116893,0.86616933,-0.4108856,-0.008436342,0.8817724,-0.39145184,0.013447243,0.868495,-0.40355828,-0.04350314,0.89386576,-0.3673952,-0.0888287,0.8954678,-0.3207424,0.03161962,0.8580776,-0.41389766,-0.024274733,1.033906,-0.0033218134,-0.024306316,0.8834856,-0.31088617,0.00090478256,0.87653357,-0.33176982,-0.07576276,0.8952937,-0.2951204,0.025985973,0.87098545,-0.34923938,0.19489633,0.9922952,0.032963254,0.32103217,0.80845946,-0.17509623,0.16986603,0.8807765,-0.38045108,0.10766919,0.9539142,-0.48713347,0.088076435,0.95194787,-0.5035833,0.12694722,0.9387835,-0.44823974,0.15423937,0.90406185,-0.39075983,0.06894176,0.94776744,-0.516757,0.14287396,0.88550776,-0.49722522,0.12766813,0.8767511,-0.50607437,0.1614815,0.8895225,-0.4682771,0.17139739,0.87565637,-0.41491258,0.11130857,0.86657566,-0.51355827,0.1248326,0.938236,-0.5054288,0.10476485,0.9355376,-0.52833444,0.1386863,0.92390025,-0.4573684,0.15928522,0.89730704,-0.39878464,0.087712325,0.9318166,-0.5450382,0.13002469,0.9123644,-0.50664574,0.10755369,0.89966875,-0.51829135,0.14931092,0.90783864,-0.46712092,0.16415882,0.88824177,-0.40688008,0.0888125,0.88734144,-0.5248078,0.047195703,1.0350493,-0.008215263,0.100480825,0.9112252,-0.41896623,0.07619392,0.9155561,-0.44158146,0.14481883,0.8991185,-0.38857996,0.053104896,0.9202441,-0.46182874
