frame,pos_x,pos_y,pos_z,roll,pitch,yaw
0,-0.06396086,1.086982,-0.38668847,160.7889618931007,10.026157348535762,1.4466177010823467
1,-0.06396086,1.086982,-0.38668847,160.7889618931007,10.026157348535762,1.4466177010823467
2,-0.06437169,1.0870348,-0.38663438,160.8318462060369,10.106820241360708,1.5200060871855103
3,-0.06465723,1.0870605,-0.38659528,160.84311984399952,10.149534165386585,1.5785573971248692
4,-0.06483654,1.0870706,-0.38661316,160.84332312396373,10.163814091676839,1.6187590530169635
5,-0.06494957,1.087018,-0.38665614,160.8297148154035,10.171522940117695,1.6498685828232604
6,-0.06501737,1.0868285,-0.3867144,160.76977130253672,10.187866194515523,1.6557271921278667
7,-0.065023184,1.0865711,-0.3868028,160.6677522636506,10.212080268138426,1.6439040909045697
8,-0.06492373,1.086248,-0.38693053,160.51539395431843,10.21776902539236,1.6174877936234293
9,-0.06465509,1.085722,-0.38705343,160.2648275306732,10.159460480572685,1.5623777634635152
10,-0.06413766,1.0847663,-0.3871271,159.81829989615576,9.997715126704863,1.445452639240213
11,-0.06328432,1.0831225,-0.38711512,159.06631166796322,9.709038627077417,1.2740809734228162
12,-0.06203564,1.0804545,-0.38691995,157.9199562018792,9.275786671255926,1.1002346072967184
13,-0.060447946,1.0770844,-0.3866691,156.52531418857197,8.712674253399555,0.9748375806823739
14,-0.058735706,1.0738416,-0.3865882,155.2166972582339,8.060150652220308,0.8823804942772222
15,-0.057114042,1.0714433,-0.3868744,154.24862063776,7.380865068461131,0.8113833962118983
16,-0.055655975,1.0698124,-0.38743293,153.58116221273124,6.745167446586732,0.7956188718448352
17,-0.054402996,1.0685133,-0.387894,153.0336158969787,6.203983364576049,0.8068516937693845
18,-0.053516965,1.067515,-0.38819283,152.5827615585023,5.7799429887842955,0.8132788235892386
19,-0.05299665,1.0667421,-0.38844156,152.22064169416925,5.467996683559792,0.8098783384406243
20,-0.05281468,1.0661125,-0.38865453,151.92011644049657,5.247241055361267,0.8150848910129942
21,-0.053037114,1.065573,-0.38887513,151.67367906729015,5.083820394201285,0.8418503872017556
