frame,leftArm_x,leftArm_y,leftArm_z,leftForearm_x,leftForearm_y,leftForearm_z,leftHand_x,leftHand_y,leftHand_z,leftIndexFingerIntermediateBase_x,leftIndexFingerIntermediateBase_y,leftIndexFingerIntermediateBase_z,leftIndexFingerIntermediateTip_x,leftIndexFingerIntermediateTip_y,leftIndexFingerIntermediateTip_z,leftIndexFingerKnuckle_x,leftIndexFingerKnuckle_y,leftIndexFingerKnuckle_z,leftIndexFingerMetacarpal_x,leftIndexFingerMetacarpal_y,leftIndexFingerMetacarpal_z,leftIndexFingerTip_x,leftIndexFingerTip_y,leftIndexFingerTip_z,leftLittleFingerIntermediateBase_x,leftLittleFingerIntermediateBase_y,leftLittleFingerIntermediateBase_z,leftLittleFingerIntermediateTip_x,leftLittleFingerIntermediateTip_y,leftLittleFingerIntermediateTip_z,leftLittleFingerKnuckle_x,leftLittleFingerKnuckle_y,leftLittleFingerKnuckle_z,leftLittleFingerMetacarpal_x,leftLittleFingerMetacarpal_y,leftLittleFingerMetacarpal_z,leftLittleFingerTip_x,leftLittleFingerTip_y,leftLittleFingerTip_z,leftMiddleFingerIntermediateBase_x,leftMiddleFingerIntermediateBase_y,leftMiddleFingerIntermediateBase_z,leftMiddleFingerIntermediateTip_x,leftMiddleFingerIntermediateTip_y,leftMiddleFingerIntermediateTip_z,leftMiddleFingerKnuckle_x,leftMiddleFingerKnuckle_y,leftMiddleFingerKnuckle_z,leftMiddleFingerMetacarpal_x,leftMiddleFingerMetacarpal_y,leftMiddleFingerMetacarpal_z,leftMiddleFingerTip_x,leftMiddleFingerTip_y,leftMiddleFingerTip_z,leftRingFingerIntermediateBase_x,leftRingFingerIntermediateBase_y,leftRingFingerIntermediateBase_z,leftRingFingerIntermediateTip_x,leftRingFingerIntermediateTip_y,leftRingFingerIntermediateTip_z,leftRingFingerKnuckle_x,leftRingFingerKnuckle_y,leftRingFingerKnuckle_z,leftRingFingerMetacarpal_x,leftRingFingerMetacarpal_y,leftRingFingerMetacarpal_z,leftRingFingerTip_x,leftRingFingerTip_y,leftRingFingerTip_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftThumbIntermediateBase_x,leftThumbIntermediateBase_y,leftThumbIntermediateBase_z,leftThumbIntermediateTip_x,leftThumbIntermediateTip_y,leftThumbIntermediateTip_z,leftThumbKnuckle_x,leftThumbKnuckle_y,leftThumbKnuckle_z,leftThumbTip_x,leftThumbTip_y,leftThumbTip_z,rightArm_x,rightArm_y,rightArm_z,rightForearm_x,rightForearm_y,rightForearm_z,rightHand_x,rightHand_y,rightHand_z,rightIndexFingerIntermediateBase_x,rightIndexFingerIntermediateBase_y,rightIndexFingerIntermediateBase_z,rightIndexFingerIntermediateTip_x,rightIndexFingerIntermediateTip_y,rightIndexFingerIntermediateTip_z,rightIndexFingerKnuckle_x,rightIndexFingerKnuckle_y,rightIndexFingerKnuckle_z,rightIndexFingerMetacarpal_x,rightIndexFingerMetacarpal_y,rightIndexFingerMetacarpal_z,rightIndexFingerTip_x,rightIndexFingerTip_y,rightIndexFingerTip_z,rightLittleFingerIntermediateBase_x,rightLittleFingerIntermediateBase_y,rightLittleFingerIntermediateBase_z,rightLittleFingerIntermediateTip_x,rightLittleFingerIntermediateTip_y,rightLittleFingerIntermediateTip_z,rightLittleFingerKnuckle_x,rightLittleFingerKnuckle_y,rightLittleFingerKnuckle_z,rightLittleFingerMetacarpal_x,rightLittleFingerMetacarpal_y,rightLittleFingerMetacarpal_z,rightLittleFingerTip_x,rightLittleFingerTip_y,rightLittleFingerTip_z,rightMiddleFingerIntermediateBase_x,rightMiddleFingerIntermediateBase_y,rightMiddleFingerIntermediateBase_z,rightMiddleFingerIntermediateTip_x,rightMiddleFingerIntermediateTip_y,rightMiddleFingerIntermediateTip_z,rightMiddleFingerKnuckle_x,rightMiddleFingerKnuckle_y,rightMiddleFingerKnuckle_z,rightMiddleFingerMetacarpal_x,rightMiddleFingerMetacarpal_y,rightMiddleFingerMetacarpal_z,rightMiddleFingerTip_x,rightMiddleFingerTip_y,rightMiddleFingerTip_z,rightRingFingerIntermediateBase_x,rightRingFingerIntermediateBase_y,rightRingFingerIntermediateBase_z,rightRingFingerIntermediateTip_x,rightRingFingerIntermediateTip_y,rightRingFingerIntermediateTip_z,rightRingFingerKnuckle_x,rightRingFingerKnuckle_y,rightRingFingerKnuckle_z,rightRingFingerMetacarpal_x,rightRingFingerMetacarpal_y,rightRingFingerMetacarpal_z,rightRingFingerTip_x,rightRingFingerTip_y,rightRingFingerTip_z,rightShoulder_x,rightShoulder_y,rightShoulder_z,rightThumbIntermediateBase_x,rightThumbIntermediateBase_y,rightThumbIntermediateBase_z,rightThumbIntermediateTip_x,rightThumbIntermediateTip_y,rightThumbIntermediateTip_z,rightThumbKnuckle_x,rightThumbKnuckle_y,rightThumbKnuckle_z,rightThumbTip_x,rightThumbTip_y,rightThumbTip_z
0,-0.2234097,1.219986,-0.039348092,-0.3562717,1.0490383,-0.25410175,-0.20931785,1.1040407,-0.4677154,-0.1295404,1.1498318,-0.5649764,-0.11010153,1.1372445,-0.56819165,-0.15647943,1.155481,-0.52984685,-0.19293647,1.12712,-0.47728977,-0.09480609,1.1251724,-0.56511784,-0.15553503,1.0950366,-0.56961966,-0.14135467,1.0866241,-0.56515235,-0.1817908,1.1003155,-0.5505404,-0.2024693,1.0947214,-0.5006153,-0.13187191,1.0786346,-0.55579174,-0.13353203,1.1293612,-0.5756658,-0.113002226,1.1141568,-0.5658781,-0.16442887,1.1377871,-0.5408168,-0.19560657,1.1190635,-0.48525533,-0.10395547,1.1048516,-0.5515913,-0.14099143,1.1142153,-0.57611006,-0.124850295,1.0991794,-0.56425184,-0.17165743,1.1192541,-0.549964,-0.19797358,1.1087266,-0.4929373,-0.11935266,1.0890822,-0.5502918,-0.07371938,1.2594144,-0.0764456,-0.1361881,1.1286656,-0.49184033,-0.115493044,1.1219487,-0.5151759,-0.18404584,1.1232585,-0.47239268,-0.098886974,1.1128846,-0.53798264,0.13066287,1.2139084,0.005033981,0.31375125,1.0178524,-0.1400014,0.22462821,1.1023386,-0.3748859,0.17724086,1.1560525,-0.47991478,0.16024679,1.1415787,-0.486869,0.2002981,1.1660287,-0.44302922,0.21359651,1.1278043,-0.38595253,0.14603846,1.1279895,-0.48847866,0.206537,1.1079129,-0.48439044,0.19356497,1.0987933,-0.478037,0.22955818,1.1127431,-0.4614134,0.23023276,1.0982436,-0.40906155,0.1895421,1.0922177,-0.464548,0.18240824,1.1381192,-0.4889279,0.16727585,1.1211712,-0.4736892,0.21136747,1.1491188,-0.4531447,0.2188152,1.1207266,-0.39357868,0.16583242,1.1145989,-0.4555987,0.1933766,1.1270776,-0.4913369,0.17783085,1.1111885,-0.47980008,0.22050776,1.1321396,-0.46154284,0.22358601,1.1113846,-0.4014166,0.17477368,1.102021,-0.4645139,-0.0025968305,1.2613058,-0.068002895,0.16777922,1.1320829,-0.4222115,0.1522549,1.1321286,-0.45008516,0.20342319,1.1240622,-0.3852929,0.13749678,1.1327132,-0.47577417
1,-0.2234097,1.219986,-0.039348092,-0.3562717,1.0490383,-0.25410175,-0.20931785,1.1040407,-0.4677154,-0.1295404,1.1498318,-0.5649764,-0.11010153,1.1372445,-0.56819165,-0.15647943,1.155481,-0.52984685,-0.19293647,1.12712,-0.47728977,-0.09480609,1.1251724,-0.56511784,-0.15553503,1.0950366,-0.56961966,-0.14135467,1.0866241,-0.56515235,-0.1817908,1.1003155,-0.5505404,-0.2024693,1.0947214,-0.5006153,-0.13187191,1.0786346,-0.55579174,-0.13353203,1.1293612,-0.5756658,-0.113002226,1.1141568,-0.5658781,-0.16442887,1.1377871,-0.5408168,-0.19560657,1.1190635,-0.48525533,-0.10395547,1.1048516,-0.5515913,-0.14099143,1.1142153,-0.57611006,-0.124850295,1.0991794,-0.56425184,-0.17165743,1.1192541,-0.549964,-0.19797358,1.1087266,-0.4929373,-0.11935266,1.0890822,-0.5502918,-0.07371938,1.2594144,-0.0764456,-0.1361881,1.1286656,-0.49184033,-0.115493044,1.1219487,-0.5151759,-0.18404584,1.1232585,-0.47239268,-0.098886974,1.1128846,-0.53798264,0.13066287,1.2139084,0.005033981,0.31375125,1.0178524,-0.1400014,0.22462821,1.1023386,-0.3748859,0.17724086,1.1560525,-0.47991478,0.16024679,1.1415787,-0.486869,0.2002981,1.1660287,-0.44302922,0.21359651,1.1278043,-0.38595253,0.14603846,1.1279895,-0.48847866,0.206537,1.1079129,-0.48439044,0.19356497,1.0987933,-0.478037,0.22955818,1.1127431,-0.4614134,0.23023276,1.0982436,-0.40906155,0.1895421,1.0922177,-0.464548,0.18240824,1.1381192,-0.4889279,0.16727585,1.1211712,-0.4736892,0.21136747,1.1491188,-0.4531447,0.2188152,1.1207266,-0.39357868,0.16583242,1.1145989,-0.4555987,0.1933766,1.1270776,-0.4913369,0.17783085,1.1111885,-0.47980008,0.22050776,1.1321396,-0.46154284,0.22358601,1.1113846,-0.4014166,0.17477368,1.102021,-0.4645139,-0.0025968305,1.2613058,-0.068002895,0.16777922,1.1320829,-0.4222115,0.1522549,1.1321286,-0.45008516,0.20342319,1.1240622,-0.3852929,0.13749678,1.1327132,-0.47577417
2,-0.22342478,1.2199799,-0.039384592,-0.35624486,1.049043,-0.25417274,-0.2092741,1.1040392,-0.4677764,-0.12946959,1.1498348,-0.5650138,-0.110028915,1.1372466,-0.56821555,-0.15642023,1.155482,-0.5298929,-0.19289257,1.1271198,-0.4773471,-0.09473607,1.1251754,-0.5651258,-0.15545756,1.0950356,-0.5696669,-0.14129058,1.0866216,-0.5651601,-0.18171889,1.1003045,-0.55059254,-0.20241188,1.0947173,-0.5006727,-0.13184975,1.0786382,-0.5557521,-0.13345766,1.1293736,-0.5757092,-0.11292657,1.1141769,-0.5659124,-0.16436371,1.1377851,-0.5408649,-0.19555852,1.1190621,-0.48531282,-0.10388487,1.1048778,-0.5516184,-0.14092022,1.1142261,-0.576162,-0.12477367,1.0991964,-0.5643033,-0.17158744,1.1192472,-0.55001396,-0.1979211,1.108724,-0.49299458,-0.11927412,1.0891017,-0.5503423,-0.07373099,1.2594242,-0.076451145,-0.13612492,1.1286752,-0.49184105,-0.115405835,1.1219585,-0.51515526,-0.1840032,1.1232601,-0.4724463,-0.09877688,1.1128929,-0.53794473,0.13062868,1.2138897,0.0050592176,0.31377223,1.0179054,-0.1400032,0.22464073,1.1023483,-0.37489992,0.17728347,1.1561216,-0.47993365,0.16028629,1.1417294,-0.48704773,0.20032676,1.1660625,-0.4430298,0.21361299,1.1278166,-0.38596472,0.14604482,1.1282033,-0.4888801,0.20652457,1.1078943,-0.48433298,0.19359274,1.0987707,-0.47790378,0.22960034,1.1127774,-0.46142194,0.23025796,1.0982612,-0.40907443,0.18966362,1.0922297,-0.4643704,0.18245037,1.1381444,-0.48893496,0.1673149,1.1211913,-0.473705,0.21140435,1.1491516,-0.4531499,0.21883453,1.1207407,-0.3935906,0.16585593,1.1146064,-0.45562035,0.19335018,1.1270349,-0.49126878,0.17787716,1.1111444,-0.4796368,0.22055039,1.1321716,-0.4615506,0.22360831,1.1114005,-0.4014289,0.17492394,1.1020182,-0.4643054,-0.0026094262,1.2613136,-0.0679998,0.16779952,1.1320657,-0.42223856,0.15229791,1.1320883,-0.45012492,0.20343944,1.1240741,-0.3853097,0.13755229,1.1326593,-0.4758214
3,-0.22346261,1.2199864,-0.039467797,-0.35625944,1.0490367,-0.25426015,-0.20926212,1.1040483,-0.46784168,-0.12943746,1.149859,-0.5650576,-0.10999462,1.1372714,-0.5682482,-0.15639836,1.1554996,-0.5299434,-0.19288129,1.1271311,-0.4774083,-0.094703555,1.1252011,-0.5651457,-0.15541823,1.0950564,-0.56972194,-0.14126281,1.0866414,-0.5651809,-0.1816847,1.1003126,-0.55065113,-0.20238881,1.0947263,-0.5007357,-0.1318603,1.078663,-0.5557304,-0.13342132,1.1294074,-0.575759,-0.1128879,1.1142175,-0.5659566,-0.16433634,1.1378002,-0.54091805,-0.19554368,1.1190727,-0.48537457,-0.10385017,1.1049229,-0.55165714,-0.14088756,1.1142591,-0.576221,-0.12473275,1.0992349,-0.56436664,-0.1715555,1.1192588,-0.5500697,-0.19790243,1.108734,-0.49305668,-0.119228415,1.0891405,-0.55040723,-0.073758855,1.2594371,-0.076487556,-0.13609655,1.1286976,-0.49185255,-0.115353175,1.1219864,-0.5151468,-0.18399277,1.1232729,-0.4725048,-0.09870266,1.1129228,-0.5379213,0.13058144,1.213872,0.005053056,0.31378365,1.017933,-0.13999656,0.22466114,1.102328,-0.374914,0.17733897,1.1561743,-0.47994965,0.16034193,1.1417958,-0.48709172,0.20036685,1.1660745,-0.44302523,0.2136396,1.1278,-0.3859761,0.14609672,1.1282774,-0.48895237,0.20651907,1.1078564,-0.4842728,0.19362864,1.0987287,-0.47776678,0.22965048,1.1127893,-0.46142867,0.23029132,1.0982499,-0.40908742,0.18979844,1.0922239,-0.46418762,0.182501,1.1381531,-0.48893815,0.16736639,1.1211956,-0.47371233,0.21145168,1.1491627,-0.45315108,0.21886359,1.1207259,-0.39360186,0.1659026,1.1146035,-0.45563063,0.19333293,1.1269747,-0.4911978,0.17793499,1.1110826,-0.47946882,0.22060212,1.1321827,-0.46155533,0.2236397,1.1113875,-0.4014409,0.17509265,1.1020011,-0.46409005,-0.002639342,1.2613252,-0.06801853,0.16782999,1.1320242,-0.42226472,0.15235119,1.1320273,-0.45016372,0.20346552,1.1240582,-0.38532606,0.13761626,1.1325898,-0.47586656
4,-0.2235139,1.2199996,-0.039566495,-0.35632592,1.0490532,-0.25435203,-0.20921023,1.1040772,-0.46784866,-0.12932806,1.1498966,-0.5650137,-0.10988392,1.1373066,-0.5681865,-0.15631294,1.1555341,-0.52991754,-0.1928261,1.1271619,-0.4774056,-0.09459721,1.1252353,-0.56506634,-0.15530217,1.095089,-0.56969464,-0.14116181,1.0866712,-0.56511205,-0.1815835,1.1003382,-0.5506424,-0.20231564,1.0947556,-0.50073826,-0.13180144,1.0786973,-0.5556159,-0.13330327,1.1294507,-0.5757198,-0.11277495,1.1142638,-0.56590205,-0.16424301,1.1378322,-0.5408981,-0.1954827,1.119103,-0.48537335,-0.103747204,1.1049709,-0.55159515,-0.14077339,1.1142989,-0.57619125,-0.12461921,1.0992782,-0.56433165,-0.17145589,1.1192871,-0.55005485,-0.19783553,1.1087639,-0.4930567,-0.119116455,1.089184,-0.5503715,-0.073798336,1.2594491,-0.07653931,-0.13601792,1.1287398,-0.4917767,-0.11524345,1.1220329,-0.51504445,-0.18394019,1.1233046,-0.47249654,-0.09856548,1.1129704,-0.5377993,0.13052656,1.2138537,0.00502276,0.31377327,1.0179433,-0.140009,0.22468589,1.1023257,-0.3749441,0.17740415,1.1562735,-0.4799731,0.16040361,1.1419132,-0.4871435,0.20042026,1.1661184,-0.44302666,0.21367344,1.1278045,-0.38599947,0.14615114,1.1284062,-0.48903033,0.20652682,1.1078583,-0.4842308,0.19367532,1.098727,-0.4776533,0.22971123,1.1128331,-0.4614496,0.23033072,1.0982623,-0.40911686,0.18993837,1.0922552,-0.46403247,0.18256246,1.138204,-0.48895136,0.16742639,1.1212394,-0.47373483,0.21151201,1.1492059,-0.45316106,0.21889968,1.120733,-0.39362612,0.165955,1.1146349,-0.4556584,0.19332923,1.1269574,-0.49114048,0.17800261,1.1110631,-0.47932133,0.2206659,1.1322268,-0.46157116,0.2236778,1.1113974,-0.4014673,0.17526573,1.1020225,-0.46389937,-0.0026807205,1.2613362,-0.06805437,0.16786799,1.1320127,-0.4223029,0.15241063,1.1320045,-0.45021376,0.20349847,1.1240641,-0.38535568,0.13768585,1.1325656,-0.4759224
5,-0.2235711,1.2200056,-0.039636146,-0.35640544,1.0490752,-0.25442034,-0.20921567,1.1041139,-0.46786204,-0.12929976,1.1499442,-0.5649946,-0.10985548,1.1373515,-0.56815624,-0.1562992,1.1555783,-0.5299091,-0.19282974,1.1271998,-0.47741255,-0.094572045,1.1252788,-0.5650258,-0.15526482,1.0951326,-0.56968194,-0.14113905,1.0867121,-0.5650596,-0.18155938,1.100376,-0.55064636,-0.20230834,1.0947933,-0.5007493,-0.1318188,1.0787425,-0.55552053,-0.13326682,1.1295058,-0.57570326,-0.11274162,1.1143212,-0.5658754,-0.16422418,1.137874,-0.5408941,-0.19548282,1.1191409,-0.4853814,-0.10372049,1.1050291,-0.55156386,-0.1407385,1.1143479,-0.57617885,-0.124583796,1.0993297,-0.56431675,-0.17143299,1.1193264,-0.55005467,-0.1978321,1.1088018,-0.49306583,-0.11907938,1.0892347,-0.5503579,-0.07384807,1.2594529,-0.07658094,-0.13600226,1.1287878,-0.49172598,-0.11520218,1.1220875,-0.5149727,-0.18394536,1.1233432,-0.4725003,-0.09850001,1.1130306,-0.537712,0.13046816,1.2138214,0.0049815923,0.31373546,1.0179083,-0.14002049,0.22469287,1.1022671,-0.37498108,0.17745738,1.1563188,-0.48000917,0.16045038,1.1419802,-0.48720744,0.20046218,1.1661031,-0.44303957,0.21369155,1.1277531,-0.38603103,0.14618884,1.1284859,-0.48911697,0.20651838,1.1078024,-0.4842009,0.19370411,1.0986694,-0.47755322,0.22975272,1.1128135,-0.46147856,0.23035042,1.0982155,-0.40915313,0.19006267,1.092232,-0.46389037,0.18261157,1.1382004,-0.4889784,0.16747078,1.1212336,-0.47376904,0.21155761,1.1491885,-0.453181,0.218919,1.1206832,-0.3936583,0.16599566,1.1146231,-0.45569503,0.19331238,1.1268855,-0.49109688,0.17805426,1.1109915,-0.47918898,0.22071232,1.132209,-0.46159583,0.22369784,1.1113495,-0.40150115,0.17542496,1.1019932,-0.4637236,-0.0027311943,1.261336,-0.06808902,0.16789229,1.1319473,-0.42235076,0.15245628,1.1319257,-0.45027342,0.20351532,1.1240151,-0.38539279,0.13773648,1.1324897,-0.47598484
6,-0.22361863,1.2199911,-0.039645225,-0.35648113,1.0490841,-0.25443083,-0.20921035,1.104102,-0.4678221,-0.12926102,1.1499267,-0.5649294,-0.10981661,1.1373316,-0.5680806,-0.15627341,1.155564,-0.52985436,-0.19282214,1.1271876,-0.47736943,-0.09453598,1.1252578,-0.56494033,-0.1552201,1.0951127,-0.56962097,-0.14110874,1.0866898,-0.56495917,-0.1815235,1.1003515,-0.5505963,-0.20228939,1.0947771,-0.50070524,-0.13183074,1.0787247,-0.5553753,-0.13322298,1.1294961,-0.5756413,-0.11269981,1.114317,-0.5658007,-0.16419327,1.1378556,-0.5408415,-0.19547154,1.1191274,-0.48533815,-0.10368691,1.1050297,-0.55148095,-0.14069638,1.1143353,-0.57612073,-0.12454039,1.0993215,-0.5642548,-0.17139776,1.1193043,-0.5500029,-0.19781707,1.1087871,-0.49302205,-0.11903783,1.0892277,-0.55029434,-0.07389976,1.2594401,-0.07660528,-0.1359742,1.1287909,-0.49161935,-0.11514645,1.122097,-0.5148431,-0.18393944,1.1233323,-0.47245306,-0.09841983,1.1130431,-0.53756565,0.13042139,1.2137743,0.0049213483,0.31372634,1.0178752,-0.14005223,0.22474512,1.1022642,-0.37502533,0.17755397,1.1564245,-0.48004872,0.16054519,1.1421057,-0.48728195,0.20054048,1.1661483,-0.4430517,0.21375111,1.1277572,-0.3860666,0.14627801,1.1286218,-0.48922235,0.20656154,1.1078126,-0.48418438,0.19378439,1.0986755,-0.47747138,0.22983904,1.112859,-0.46151412,0.2304157,1.0982294,-0.40919727,0.19023542,1.0922694,-0.46376947,0.18270664,1.138262,-0.48901305,0.16756196,1.1212895,-0.47381392,0.21164173,1.149235,-0.45320216,0.21898076,1.1206905,-0.39369544,0.16608347,1.1146723,-0.45574263,0.19334586,1.1268814,-0.49106535,0.17815593,1.1109842,-0.47907457,0.22080047,1.132256,-0.46162447,0.22376163,1.1113602,-0.40154117,0.17563257,1.102026,-0.4635684,-0.0027812445,1.2613164,-0.06812544,0.16795586,1.1319448,-0.42239836,0.15254268,1.1319121,-0.45033365,0.2035742,1.12402,-0.3854343,0.13782936,1.1324831,-0.47604865
7,-0.22366786,1.2199438,-0.039697804,-0.35649562,1.049056,-0.25452015,-0.2091826,1.1040936,-0.46787712,-0.12921955,1.1499307,-0.5649667,-0.109774485,1.1373352,-0.5681116,-0.15623902,1.1555648,-0.52989656,-0.19279529,1.1271813,-0.47742063,-0.094495386,1.1252612,-0.5649646,-0.15516815,1.0951151,-0.5696639,-0.14107044,1.0866904,-0.564964,-0.18147841,1.1003442,-0.55064607,-0.20225273,1.0947696,-0.50075865,-0.13183525,1.0787308,-0.5553343,-0.13317575,1.1295102,-0.57568264,-0.11265318,1.1143364,-0.5658327,-0.16415422,1.137854,-0.5408864,-0.19544175,1.1191207,-0.48538998,-0.10364797,1.1050533,-0.55150527,-0.1406494,1.1143457,-0.5761661,-0.12449196,1.0993356,-0.5642975,-0.17135471,1.1192999,-0.5500501,-0.19778413,1.10878,-0.49307442,-0.11899344,1.0892434,-0.55033416,-0.07394836,1.2594105,-0.07663615,-0.13593028,1.1288031,-0.4916192,-0.11507979,1.1221185,-0.51482517,-0.18391323,1.1233273,-0.47250223,-0.09832965,1.1130735,-0.537534,0.13036306,1.2137103,0.004890811,0.31372035,1.0178351,-0.140049,0.22474673,1.1022431,-0.37501815,0.1775652,1.1564962,-0.48003408,0.1605498,1.1421993,-0.48729515,0.20054673,1.1661606,-0.44301844,0.21375673,1.1277407,-0.3860525,0.14627372,1.1287285,-0.4892612,0.20651785,1.1077869,-0.48411232,0.19377849,1.0986478,-0.4773305,0.22984593,1.1128682,-0.4615019,0.23041905,1.0982177,-0.4091909,0.19032404,1.0922754,-0.46358883,0.18271476,1.1382864,-0.48899218,0.16756967,1.121311,-0.4737967,0.21164997,1.1492466,-0.4531775,0.21898599,1.1206757,-0.3936831,0.16609368,1.1146909,-0.45572624,0.19329205,1.1268407,-0.49097928,0.17817198,1.1109432,-0.47890112,0.22080937,1.1322669,-0.46160647,0.22376616,1.1113471,-0.4015313,0.17575698,1.1020279,-0.463353,-0.0028297198,1.2612802,-0.06815589,0.1679573,1.1319127,-0.42238614,0.15255925,1.1318643,-0.4503297,0.2035793,1.1240047,-0.385422,0.1378488,1.1324348,-0.47604632
8,-0.22371107,1.2198894,-0.039759748,-0.3565631,1.0490427,-0.25459957,-0.20919314,1.1041242,-0.4679058,-0.12921165,1.1499853,-0.5649688,-0.10976505,1.1373906,-0.56810766,-0.15623984,1.1556109,-0.52990407,-0.19280583,1.1272151,-0.47744164,-0.09448693,1.1253172,-0.5649538,-0.15514827,1.0951705,-0.5696784,-0.1410636,1.0867444,-0.56494224,-0.18146685,1.1003863,-0.5506684,-0.20225228,1.0948051,-0.50078636,-0.13186966,1.0787894,-0.5552694,-0.13316068,1.1295762,-0.57569075,-0.11263824,1.1144079,-0.5658322,-0.16414966,1.1378992,-0.54089886,-0.1954489,1.1191553,-0.48541272,-0.10364012,1.1051278,-0.5514983,-0.14063361,1.1144098,-0.57617927,-0.12447343,1.0994025,-0.5643107,-0.17134535,1.1193441,-0.55006707,-0.19778769,1.1088152,-0.4930991,-0.11897703,1.0893099,-0.550347,-0.073989935,1.2593778,-0.0766681,-0.1359245,1.1288555,-0.4915893,-0.115049504,1.1221832,-0.5147768,-0.18392475,1.1233615,-0.47252104,-0.09827532,1.113149,-0.5374721,0.1303129,1.2136457,0.0048608365,0.31372508,1.0178204,-0.14007622,0.2247615,1.1022544,-0.37503958,0.1775921,1.1566167,-0.4800424,0.16057056,1.142343,-0.48733464,0.20056723,1.1662143,-0.4430055,0.21377483,1.1277579,-0.38606384,0.14628588,1.1288855,-0.4893291,0.20649502,1.1078149,-0.48406938,0.19379355,1.0986722,-0.4772217,0.22987181,1.1129252,-0.46151587,0.23043893,1.0982445,-0.40921324,0.19043492,1.0923308,-0.4634419,0.18273975,1.1383647,-0.48899704,0.16759397,1.1213832,-0.473809,0.21167402,1.1493026,-0.4531748,0.21900484,1.1206961,-0.39369693,0.16612206,1.1147586,-0.45573992,0.19325803,1.1268567,-0.4909207,0.17820683,1.1109556,-0.47876146,0.22083515,1.1323255,-0.46161196,0.22378567,1.1113708,-0.40154868,0.1759005,1.10208,-0.46317416,-0.0028714675,1.2612401,-0.06818504,0.16797219,1.1319177,-0.42240065,0.15258607,1.131862,-0.45035082,0.20359708,1.1240221,-0.38543668,0.13787831,1.1324368,-0.47606888
9,-0.22374338,1.2198511,-0.039797872,-0.35660532,1.0490633,-0.25467846,-0.20913495,1.1041697,-0.46790892,-0.1291035,1.1500362,-0.5649266,-0.109657794,1.1374375,-0.56805456,-0.15614939,1.1556617,-0.5298756,-0.19274235,1.1272612,-0.47743443,-0.09438406,1.1253611,-0.56489074,-0.1550367,1.0952246,-0.5696519,-0.14096867,1.0867939,-0.56487477,-0.18136859,1.1004351,-0.550659,-0.20217736,1.0948533,-0.5007867,-0.13182048,1.0788414,-0.5551565,-0.13304672,1.129639,-0.5756548,-0.11253054,1.1144718,-0.5657816,-0.16405399,1.1379502,-0.5408764,-0.19538146,1.119202,-0.4854076,-0.103544995,1.1051933,-0.5514388,-0.14052115,1.1144705,-0.57614917,-0.12436555,1.0994631,-0.5642748,-0.17124617,1.1193941,-0.55005056,-0.19771647,1.1088626,-0.49309602,-0.11887715,1.0893697,-0.5503084,-0.07402288,1.2593448,-0.07670331,-0.13584049,1.128904,-0.49151868,-0.114935786,1.12224,-0.5146818,-0.18386385,1.123407,-0.4725096,-0.09813128,1.1132149,-0.5373583,0.13027234,1.2135893,0.0048300573,0.31373402,1.0178202,-0.14012088,0.22474274,1.1022713,-0.37506786,0.17758174,1.1567639,-0.48004875,0.16055214,1.1425165,-0.4873735,0.20055142,1.1662828,-0.44298807,0.21375866,1.1277831,-0.38607553,0.1462577,1.1290736,-0.4893958,0.20643242,1.1078689,-0.4840334,0.1937669,1.0987228,-0.47712383,0.22985947,1.1129998,-0.4615368,0.2304225,1.0982845,-0.40924388,0.19050041,1.0924088,-0.46330944,0.18272623,1.138468,-0.4890034,0.16757712,1.1214788,-0.47382736,0.21166147,1.149373,-0.45317188,0.21898875,1.1207261,-0.39371303,0.16610807,1.1148463,-0.4557609,0.19318514,1.1269001,-0.49086568,0.17819986,1.1109946,-0.47863114,0.22082306,1.1324009,-0.46162027,0.22376955,1.1114058,-0.40157083,0.17599927,1.1021549,-0.46300822,-0.0029044407,1.261201,-0.06821851,0.16795145,1.1319361,-0.42241302,0.15257524,1.1318761,-0.45036864,0.2035806,1.1240476,-0.38545167,0.13787046,1.1324556,-0.47608835
