frame,leftArm_x,leftArm_y,leftArm_z,leftForearm_x,leftForearm_y,leftForearm_z,leftHand_x,leftHand_y,leftHand_z,leftIndexFingerIntermediateBase_x,leftIndexFingerIntermediateBase_y,leftIndexFingerIntermediateBase_z,leftIndexFingerIntermediateTip_x,leftIndexFingerIntermediateTip_y,leftIndexFingerIntermediateTip_z,leftIndexFingerKnuckle_x,leftIndexFingerKnuckle_y,leftIndexFingerKnuckle_z,leftIndexFingerMetacarpal_x,leftIndexFingerMetacarpal_y,leftIndexFingerMetacarpal_z,leftIndexFingerTip_x,leftIndexFingerTip_y,leftIndexFingerTip_z,leftLittleFingerIntermediateBase_x,leftLittleFingerIntermediateBase_y,leftLittleFingerIntermediateBase_z,leftLittleFingerIntermediateTip_x,leftLittleFingerIntermediateTip_y,leftLittleFingerIntermediateTip_z,leftLittleFingerKnuckle_x,leftLittleFingerKnuckle_y,leftLittleFingerKnuckle_z,leftLittleFingerMetacarpal_x,leftLittleFingerMetacarpal_y,leftLittleFingerMetacarpal_z,leftLittleFingerTip_x,leftLittleFingerTip_y,leftLittleFingerTip_z,leftMiddleFingerIntermediateBase_x,leftMiddleFingerIntermediateBase_y,leftMiddleFingerIntermediateBase_z,leftMiddleFingerIntermediateTip_x,leftMiddleFingerIntermediateTip_y,leftMiddleFingerIntermediateTip_z,leftMiddleFingerKnuckle_x,leftMiddleFingerKnuckle_y,leftMiddleFingerKnuckle_z,leftMiddleFingerMetacarpal_x,leftMiddleFingerMetacarpal_y,leftMiddleFingerMetacarpal_z,leftMiddleFingerTip_x,leftMiddleFingerTip_y,leftMiddleFingerTip_z,leftRingFingerIntermediateBase_x,leftRingFingerIntermediateBase_y,leftRingFingerIntermediateBase_z,leftRingFingerIntermediateTip_x,leftRingFingerIntermediateTip_y,leftRingFingerIntermediateTip_z,leftRingFingerKnuckle_x,leftRingFingerKnuckle_y,leftRingFingerKnuckle_z,leftRingFingerMetacarpal_x,leftRingFingerMetacarpal_y,leftRingFingerMetacarpal_z,leftRingFingerTip_x,leftRingFingerTip_y,leftRingFingerTip_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftThumbIntermediateBase_x,leftThumbIntermediateBase_y,leftThumbIntermediateBase_z,leftThumbIntermediateTip_x,leftThumbIntermediateTip_y,leftThumbIntermediateTip_z,leftThumbKnuckle_x,leftThumbKnuckle_y,leftThumbKnuckle_z,leftThumbTip_x,leftThumbTip_y,leftThumbTip_z,rightArm_x,rightArm_y,rightArm_z,rightForearm_x,rightForearm_y,rightForearm_z,rightHand_x,rightHand_y,rightHand_z,rightIndexFingerIntermediateBase_x,rightIndexFingerIntermediateBase_y,rightIndexFingerIntermediateBase_z,rightIndexFingerIntermediateTip_x,rightIndexFingerIntermediateTip_y,rightIndexFingerIntermediateTip_z,rightIndexFingerKnuckle_x,rightIndexFingerKnuckle_y,rightIndexFingerKnuckle_z,rightIndexFingerMetacarpal_x,rightIndexFingerMetacarpal_y,rightIndexFingerMetacarpal_z,rightIndexFingerTip_x,rightIndexFingerTip_y,rightIndexFingerTip_z,rightLittleFingerIntermediateBase_x,rightLittleFingerIntermediateBase_y,rightLittleFingerIntermediateBase_z,rightLittleFingerIntermediateTip_x,rightLittleFingerIntermediateTip_y,rightLittleFingerIntermediateTip_z,rightLittleFingerKnuckle_x,rightLittleFingerKnuckle_y,rightLittleFingerKnuckle_z,rightLittleFingerMetacarpal_x,rightLittleFingerMetacarpal_y,rightLittleFingerMetacarpal_z,rightLittleFingerTip_x,rightLittleFingerTip_y,rightLittleFingerTip_z,rightMiddleFingerIntermediateBase_x,rightMiddleFingerIntermediateBase_y,rightMiddleFingerIntermediateBase_z,rightMiddleFingerIntermediateTip_x,rightMiddleFingerIntermediateTip_y,rightMiddleFingerIntermediateTip_z,rightMiddleFingerKnuckle_x,rightMiddleFingerKnuckle_y,rightMiddleFingerKnuckle_z,rightMiddleFingerMetacarpal_x,rightMiddleFingerMetacarpal_y,rightMiddleFingerMetacarpal_z,rightMiddleFingerTip_x,rightMiddleFingerTip_y,rightMiddleFingerTip_z,rightRingFingerIntermediateBase_x,rightRingFingerIntermediateBase_y,rightRingFingerIntermediateBase_z,rightRingFingerIntermediateTip_x,rightRingFingerIntermediateTip_y,rightRingFingerIntermediateTip_z,rightRingFingerKnuckle_x,rightRingFingerKnuckle_y,rightRingFingerKnuckle_z,rightRingFingerMetacarpal_x,rightRingFingerMetacarpal_y,rightRingFingerMetacarpal_z,rightRingFingerTip_x,rightRingFingerTip_y,rightRingFingerTip_z,rightShoulder_x,rightShoulder_y,rightShoulder_z,rightThumbIntermediateBase_x,rightThumbIntermediateBase_y,rightThumbIntermediateBase_z,rightThumbIntermediateTip_x,rightThumbIntermediateTip_y,rightThumbIntermediateTip_z,rightThumbKnuckle_x,rightThumbKnuckle_y,rightThumbKnuckle_z,rightThumbTip_x,rightThumbTip_y,rightThumbTip_z
0,-0.13656695,0.9224426,-0.2505205,-0.30980092,0.7296415,-0.41118217,-0.30713847,0.80987054,-0.66378397,-0.33928296,0.84690523,-0.77322924,-0.32657585,0.8400098,-0.79176044,-0.34670588,0.85510176,-0.7332766,-0.31620532,0.83318377,-0.6801228,-0.31185755,0.83315545,-0.805564,-0.3370126,0.7915649,-0.7601518,-0.32258937,0.78986734,-0.77024907,-0.34978667,0.7940391,-0.7312471,-0.32387233,0.79408956,-0.6899964,-0.30506176,0.7882396,-0.7772517,-0.35104373,0.82831305,-0.7811003,-0.33321545,0.8236271,-0.80166847,-0.35086274,0.83321977,-0.73515093,-0.3198649,0.8227108,-0.6836459,-0.31762993,0.8198773,-0.8166043,-0.34529004,0.8106141,-0.7757049,-0.32515308,0.80709344,-0.7910444,-0.35238367,0.8128427,-0.73606443,-0.3221478,0.8103983,-0.6874744,-0.30573794,0.8037884,-0.79886556,-0.0031800843,0.9899863,-0.30514455,-0.28829992,0.8504966,-0.72885644,-0.28051144,0.8552866,-0.7582558,-0.30637494,0.83427775,-0.68460643,-0.27422908,0.8596879,-0.78537387,0.21218453,0.9371039,-0.272354,0.3625295,0.76482505,-0.47412324,0.29266247,0.89632845,-0.69338787,0.25188303,0.97759134,-0.7725217,0.23632419,0.96947724,-0.7881584,0.27252117,0.9745656,-0.736697,0.2807801,0.92346984,-0.6972379,0.22179851,0.9594095,-0.8000661,0.30007264,0.94285136,-0.7934486,0.28821865,0.93994457,-0.806251,0.30875105,0.93299335,-0.7645993,0.30380058,0.9044763,-0.7254146,0.2740743,0.93396825,-0.8173471,0.27519095,0.9828573,-0.78897154,0.25450078,0.9757247,-0.8058209,0.28630117,0.9628583,-0.74882114,0.2878239,0.9197004,-0.70570326,0.23704141,0.96556294,-0.81430364,0.28842854,0.9653192,-0.79556715,0.27047762,0.9572977,-0.81189543,0.29806975,0.9499422,-0.75954986,0.29470205,0.9138573,-0.71519095,0.25495872,0.9481269,-0.82303554,0.06821049,0.99362284,-0.30998537,0.23615873,0.92839986,-0.7349526,0.22155122,0.93437654,-0.76138794,0.2710841,0.9192332,-0.69968206,0.20888835,0.93934053,-0.78607076
1,-0.13656695,0.9224426,-0.2505205,-0.30980092,0.7296415,-0.41118217,-0.30713847,0.80987054,-0.66378397,-0.33928296,0.84690523,-0.77322924,-0.32657585,0.8400098,-0.79176044,-0.34670588,0.85510176,-0.7332766,-0.31620532,0.83318377,-0.6801228,-0.31185755,0.83315545,-0.805564,-0.3370126,0.7915649,-0.7601518,-0.32258937,0.78986734,-0.77024907,-0.34978667,0.7940391,-0.7312471,-0.32387233,0.79408956,-0.6899964,-0.30506176,0.7882396,-0.7772517,-0.35104373,0.82831305,-0.7811003,-0.33321545,0.8236271,-0.80166847,-0.35086274,0.83321977,-0.73515093,-0.3198649,0.8227108,-0.6836459,-0.31762993,0.8198773,-0.8166043,-0.34529004,0.8106141,-0.7757049,-0.32515308,0.80709344,-0.7910444,-0.35238367,0.8128427,-0.73606443,-0.3221478,0.8103983,-0.6874744,-0.30573794,0.8037884,-0.79886556,-0.0031800843,0.9899863,-0.30514455,-0.28829992,0.8504966,-0.72885644,-0.28051144,0.8552866,-0.7582558,-0.30637494,0.83427775,-0.68460643,-0.27422908,0.8596879,-0.78537387,0.21218453,0.9371039,-0.272354,0.3625295,0.76482505,-0.47412324,0.29266247,0.89632845,-0.69338787,0.25188303,0.97759134,-0.7725217,0.23632419,0.96947724,-0.7881584,0.27252117,0.9745656,-0.736697,0.2807801,0.92346984,-0.6972379,0.22179851,0.9594095,-0.8000661,0.30007264,0.94285136,-0.7934486,0.28821865,0.93994457,-0.806251,0.30875105,0.93299335,-0.7645993,0.30380058,0.9044763,-0.7254146,0.2740743,0.93396825,-0.8173471,0.27519095,0.9828573,-0.78897154,0.25450078,0.9757247,-0.8058209,0.28630117,0.9628583,-0.74882114,0.2878239,0.9197004,-0.70570326,0.23704141,0.96556294,-0.81430364,0.28842854,0.9653192,-0.79556715,0.27047762,0.9572977,-0.81189543,0.29806975,0.9499422,-0.75954986,0.29470205,0.9138573,-0.71519095,0.25495872,0.9481269,-0.82303554,0.06821049,0.99362284,-0.30998537,0.23615873,0.92839986,-0.7349526,0.22155122,0.93437654,-0.76138794,0.2710841,0.9192332,-0.69968206,0.20888835,0.93934053,-0.78607076
2,-0.1368137,0.92238164,-0.2505322,-0.31008333,0.72960347,-0.41118342,-0.30718803,0.8098591,-0.6637745,-0.3393843,0.846897,-0.7731994,-0.3267228,0.8400186,-0.79176813,-0.3467964,0.85508835,-0.7332437,-0.31627128,0.83317345,-0.6801026,-0.31208736,0.8331845,-0.8056695,-0.3371873,0.791581,-0.76019704,-0.32282516,0.78990793,-0.77038515,-0.34984007,0.7940146,-0.7312357,-0.32391873,0.7940787,-0.6899893,-0.30536616,0.78829914,-0.7775614,-0.34972626,0.82765687,-0.78098774,-0.33095816,0.82255447,-0.8005985,-0.3509401,0.83319795,-0.73512626,-0.31992579,0.82269984,-0.68362886,-0.31473303,0.81844896,-0.8147384,-0.34541142,0.8105866,-0.77569675,-0.32530195,0.80707514,-0.7910744,-0.35244834,0.81281763,-0.73604625,-0.32220268,0.81038743,-0.6874615,-0.30593112,0.80378413,-0.79901046,-0.003417797,0.98990965,-0.305154,-0.2883788,0.8505063,-0.7288379,-0.28091893,0.8546186,-0.7584245,-0.30644244,0.8342746,-0.68458796,-0.2747207,0.8586898,-0.7856135,0.21185198,0.9366827,-0.2723866,0.3637111,0.7642748,-0.47290817,0.2998062,0.89292836,-0.69565463,0.26653698,0.9749965,-0.7812795,0.25128222,0.9692483,-0.798211,0.28380203,0.96881586,-0.74410135,0.28898758,0.9202423,-0.70109284,0.23650666,0.9613994,-0.8114104,0.30933356,0.93374395,-0.7979621,0.297304,0.9307757,-0.8105854,0.31763008,0.92496055,-0.76865685,0.3114247,0.8988561,-0.72799695,0.28284588,0.924951,-0.82135284,0.29023045,0.9739296,-0.7972206,0.2704392,0.96817285,-0.815606,0.29693887,0.9559438,-0.7551853,0.2959298,0.91574484,-0.70928216,0.25293863,0.95994174,-0.82590294,0.2991532,0.9559555,-0.8017297,0.2808177,0.9479676,-0.8176418,0.30791342,0.94222146,-0.76483405,0.3026332,0.9091278,-0.7183786,0.2648381,0.9389895,-0.82827604,0.06797707,0.9934762,-0.30998397,0.24354447,0.9231017,-0.73848677,0.22834657,0.9270834,-0.764965,0.27915105,0.9162449,-0.70337296,0.2139697,0.93103856,-0.7888793
3,-0.13707,0.9223692,-0.25076926,-0.31033587,0.72948974,-0.4113029,-0.30719957,0.8098227,-0.66386646,-0.3394527,0.8468893,-0.77325875,-0.32682487,0.84003246,-0.7918584,-0.34685943,0.85506296,-0.7332984,-0.31630304,0.8331403,-0.6801785,-0.31225872,0.8332226,-0.8058441,-0.3373471,0.7915898,-0.76034427,-0.3230483,0.78994393,-0.7706254,-0.34986627,0.7939749,-0.7313208,-0.32393155,0.7940464,-0.69008297,-0.30565995,0.7883562,-0.77797586,-0.34947687,0.82756823,-0.78103805,-0.33035478,0.82258236,-0.8003343,-0.35099062,0.8331641,-0.7351921,-0.31995288,0.8226664,-0.68370885,-0.3138256,0.8185971,-0.81415284,-0.34552714,0.81056154,-0.7757866,-0.32545012,0.80706483,-0.79120994,-0.35248646,0.8127797,-0.7361217,-0.32222405,0.81035477,-0.68754715,-0.30612612,0.8037911,-0.79926646,-0.0035981569,0.9898946,-0.30520838,-0.28842622,0.8505223,-0.7289075,-0.28097963,0.8546611,-0.7584937,-0.30647668,0.8342496,-0.6846672,-0.27480766,0.8585679,-0.7857127,0.21153584,0.93633884,-0.27219608,0.36549026,0.76261556,-0.46996558,0.308467,0.8870384,-0.6969431,0.28441432,0.9678958,-0.7890806,0.2698985,0.9638218,-0.8071117,0.297947,0.96022,-0.75065607,0.2994814,0.91456884,-0.70429194,0.2553244,0.9576791,-0.82139486,0.3204263,0.92120117,-0.80122465,0.3082493,0.91828746,-0.81371856,0.32825506,0.9134989,-0.77148974,0.32061306,0.8900172,-0.729497,0.29349405,0.912775,-0.8242446,0.3063751,0.9618316,-0.8038392,0.28649053,0.9565443,-0.8222649,0.31017572,0.94584215,-0.76064956,0.30615723,0.9090918,-0.71209717,0.26849836,0.9490865,-0.8323004,0.312233,0.9431441,-0.8067951,0.29352048,0.9353493,-0.8223604,0.31995067,0.93118054,-0.76905966,0.3124612,0.9014589,-0.72066844,0.2770659,0.92673194,-0.8325599,0.067805685,0.9933899,-0.309957,0.25428927,0.9174456,-0.7420766,0.237309,0.9196358,-0.7676656,0.28941685,0.91107273,-0.7063937,0.22059569,0.9225833,-0.7901647
4,-0.13743852,0.92245257,-0.25133306,-0.31073353,0.7293047,-0.41151205,-0.30724812,0.8098265,-0.66401094,-0.33953968,0.8469654,-0.77336067,-0.3269477,0.84013015,-0.79199255,-0.34693858,0.8551146,-0.7333939,-0.3163615,0.83315575,-0.6803009,-0.31246012,0.83334154,-0.80606997,-0.33754623,0.79168093,-0.7605493,-0.3233089,0.7900604,-0.77091944,-0.34993315,0.79401165,-0.73146474,-0.32398552,0.79406846,-0.69023496,-0.3059957,0.788485,-0.7784477,-0.34956846,0.8276329,-0.78115433,-0.33045188,0.82265395,-0.80045784,-0.35106626,0.83320874,-0.7353055,-0.3200104,0.82268405,-0.68383867,-0.31392783,0.8186745,-0.8142842,-0.34567037,0.8106235,-0.77592903,-0.32562798,0.8071337,-0.7913989,-0.35255796,0.8128202,-0.7362504,-0.3222804,0.8103751,-0.6876863,-0.3063541,0.80386937,-0.79957825,-0.00378886,0.9899472,-0.30537254,-0.2884935,0.850607,-0.7290116,-0.28105527,0.8548003,-0.7585923,-0.30653682,0.8342707,-0.68479186,-0.27485898,0.85836464,-0.78585273,0.21113533,0.9360327,-0.27173144,0.36728874,0.7606247,-0.46626344,0.3189274,0.8786041,-0.69862866,0.3055031,0.9555653,-0.79727906,0.291986,0.9522138,-0.81621265,0.31528753,0.94834685,-0.7576476,0.3123603,0.9061372,-0.7081927,0.2779197,0.94700575,-0.8313508,0.33541638,0.9039832,-0.8047568,0.3232933,0.901156,-0.81732285,0.3420797,0.89783305,-0.77438325,0.3318601,0.87814337,-0.7310121,0.3083665,0.89609647,-0.8278345,0.3244733,0.9449681,-0.81073976,0.30447564,0.9396878,-0.8290447,0.32659388,0.9321885,-0.7663817,0.31870443,0.8995707,-0.715412,0.2861122,0.93277705,-0.8387952,0.3293372,0.9258546,-0.8121775,0.3103829,0.9184393,-0.82763517,0.33530185,0.9161369,-0.773491,0.32451522,0.8908338,-0.72324586,0.29349715,0.9104152,-0.83761144,0.06763144,0.99336284,-0.3099276,0.2673963,0.9091592,-0.74647427,0.25056323,0.91024756,-0.77223057,0.30208263,0.9033129,-0.7102734,0.23423576,0.9120577,-0.79512966
5,-0.13762262,0.9225056,-0.25142273,-0.31086713,0.7291324,-0.41138422,-0.3072602,0.8098061,-0.6638328,-0.33969393,0.84694475,-0.7731354,-0.32713795,0.84013134,-0.79179955,-0.34706548,0.8550801,-0.7331608,-0.31641302,0.8331307,-0.68010736,-0.31272268,0.8333697,-0.8059639,-0.33777133,0.791675,-0.76040006,-0.3236053,0.7900847,-0.770872,-0.35000128,0.7939583,-0.7312454,-0.32401052,0.7940386,-0.69004285,-0.3063748,0.78853196,-0.77859217,-0.34972668,0.8275877,-0.78092635,-0.33063555,0.8226203,-0.8002579,-0.3511752,0.8331633,-0.73507583,-0.32005572,0.8226564,-0.6836438,-0.31413487,0.81865376,-0.8141158,-0.34586325,0.8105746,-0.7757208,-0.3258696,0.80709606,-0.7912561,-0.3526486,0.81276685,-0.7360243,-0.32231817,0.81034625,-0.6874921,-0.30665532,0.803852,-0.7995825,-0.0039672335,0.99003404,-0.3054058,-0.28860414,0.85066265,-0.7288239,-0.28120553,0.8548912,-0.7584095,-0.3065942,0.834256,-0.68460846,-0.27498582,0.857662,-0.78575665,0.21090034,0.93593365,-0.271698,0.36890233,0.7589171,-0.4632575,0.33098292,0.86713886,-0.70221704,0.3274195,0.9364726,-0.8069288,0.31461242,0.9323707,-0.8262052,0.3349029,0.9320595,-0.7663947,0.32686675,0.89428025,-0.71400994,0.30097917,0.92678994,-0.8416044,0.35293955,0.8830215,-0.80922973,0.34113228,0.8801185,-0.822076,0.3580427,0.87876177,-0.7782363,0.34488884,0.8632689,-0.733963,0.32630426,0.87536126,-0.832865,0.34581056,0.92344314,-0.81879914,0.32620785,0.9181125,-0.83751214,0.34525076,0.9143211,-0.773501,0.33291882,0.88673323,-0.720483,0.3077871,0.9117699,-0.84753686,0.349149,0.9040933,-0.8185876,0.33031303,0.8968464,-0.83426815,0.35286745,0.89718586,-0.7790261,0.33829254,0.8770211,-0.7274303,0.31327456,0.8892918,-0.8443509,0.06745777,0.9933947,-0.30992773,0.28425536,0.896542,-0.7548669,0.2688827,0.89611626,-0.78153944,0.31647557,0.89207745,-0.7162696,0.2539326,0.8966668,-0.80542296
6,-0.1378541,0.92265403,-0.2516311,-0.3110344,0.72907597,-0.41141418,-0.30730292,0.80982846,-0.6638357,-0.33987874,0.84694207,-0.7731044,-0.3273708,0.84014004,-0.7918049,-0.34720853,0.85507923,-0.73312247,-0.31648746,0.83314633,-0.680102,-0.3130399,0.8333963,-0.8060631,-0.3380189,0.7916879,-0.76042366,-0.32392874,0.7901209,-0.7710009,-0.350101,0.79393744,-0.7312048,-0.32406744,0.7940488,-0.6900294,-0.3067866,0.7885854,-0.7789188,-0.34989998,0.8275571,-0.7808854,-0.33083567,0.82258916,-0.8002434,-0.35130665,0.83314866,-0.73503554,-0.32012632,0.82266945,-0.6836347,-0.31436172,0.81862444,-0.8141336,-0.34606847,0.8105432,-0.77569264,-0.3261258,0.80706733,-0.7912939,-0.35276625,0.8127464,-0.73598194,-0.3223839,0.81035763,-0.6874805,-0.3069757,0.80383545,-0.7997715,-0.004152659,0.9901743,-0.3055102,-0.28873125,0.85073245,-0.7288296,-0.2813643,0.85498416,-0.75841975,-0.3066737,0.8342784,-0.6846125,-0.2751628,0.85779345,-0.7857672,0.21059701,0.93582207,-0.27156666,0.37014416,0.75702864,-0.4601725,0.3428082,0.8545172,-0.705122,0.347836,0.91675776,-0.8138852,0.33570498,0.9120352,-0.8334546,0.35319942,0.91488224,-0.77282166,0.3407423,0.8811001,-0.71860355,0.3224999,0.9061818,-0.8491234,0.3694548,0.8626471,-0.8119886,0.35799968,0.85976195,-0.8251538,0.37313002,0.85989606,-0.7806245,0.35742754,0.8479269,-0.7360897,0.34334922,0.85534734,-0.8363242,0.3635085,0.9007145,-0.82445765,0.34401998,0.89492923,-0.8431549,0.36264715,0.89606357,-0.7784895,0.34651527,0.87283045,-0.7244149,0.32598227,0.8891012,-0.85414225,0.36748254,0.8829588,-0.8227052,0.34881976,0.8759985,-0.8387191,0.36926848,0.8782974,-0.7826835,0.3514926,0.86241555,-0.7305973,0.33171558,0.8689627,-0.84906256,0.067278996,0.99347925,-0.30996767,0.29935837,0.8839079,-0.760706,0.28466976,0.8832431,-0.7877565,0.33031014,0.8793906,-0.72109026,0.27040178,0.88356996,-0.8120577
7,-0.13801588,0.92281926,-0.25164145,-0.31111807,0.72907495,-0.41130778,-0.30733427,0.8098337,-0.6637266,-0.34005785,0.8468921,-0.77296734,-0.3275928,0.84009945,-0.7916998,-0.34735107,0.85503733,-0.7329803,-0.31655478,0.8331404,-0.6799886,-0.31333932,0.83337235,-0.80604327,-0.3382528,0.79165816,-0.7603307,-0.32423776,0.79011357,-0.7710106,-0.35018715,0.7938781,-0.7310489,-0.3241102,0.7940343,-0.68990105,-0.30718213,0.7885962,-0.7791165,-0.3500614,0.8274773,-0.780735,-0.33102214,0.82251036,-0.80011785,-0.35143262,0.83309233,-0.73488694,-0.3201879,0.8226596,-0.6835158,-0.3145735,0.8185485,-0.8140389,-0.34626016,0.8104633,-0.77555114,-0.32636496,0.806992,-0.7912139,-0.35287413,0.8126846,-0.7358274,-0.32243848,0.8103451,-0.687357,-0.3072764,0.80377424,-0.79983443,-0.0043443157,0.9903421,-0.3055915,-0.28885546,0.85077447,-0.7287318,-0.28152284,0.8550382,-0.75832874,-0.3067464,0.8342801,-0.6845088,-0.2753438,0.8578699,-0.7856789,0.21033669,0.935811,-0.27156585,0.37127617,0.75501806,-0.4570569,0.35313794,0.8424286,-0.70662045,0.36394322,0.89867723,-0.81821847,0.35212302,0.8934691,-0.83785474,0.36816177,0.8988852,-0.7769794,0.35284337,0.8682604,-0.72163063,0.33908874,0.88741606,-0.85359055,0.3830395,0.8432108,-0.81293267,0.3718636,0.84021276,-0.826311,0.3856665,0.8419835,-0.78136736,0.36815315,0.83330613,-0.7367449,0.35737497,0.8359614,-0.8377525,0.37908491,0.881314,-0.82757235,0.36010516,0.8755509,-0.84679246,0.37686464,0.8791713,-0.78146446,0.35830703,0.8593785,-0.72680247,0.3425334,0.8701448,-0.8587112,0.3822686,0.8633478,-0.8247831,0.3637307,0.8565205,-0.8409981,0.38275784,0.86064726,-0.7845447,0.3628704,0.8483781,-0.7322462,0.34658787,0.849828,-0.8515041,0.06709033,0.99360067,-0.31003514,0.31131175,0.87410766,-0.76342726,0.2963498,0.8749694,-0.79032195,0.3424,0.8669577,-0.7243092,0.28205693,0.87582964,-0.81459546
8,-0.13824862,0.92286134,-0.25174022,-0.31117272,0.7289114,-0.41134953,-0.307362,0.80978465,-0.66373116,-0.3402009,0.8468261,-0.77293515,-0.32777524,0.8400556,-0.79170185,-0.34747976,0.85496145,-0.73294353,-0.31661975,0.83308554,-0.6799802,-0.31359804,0.83335614,-0.80613345,-0.3384361,0.79161656,-0.76036656,-0.32449323,0.7901062,-0.77114534,-0.3502423,0.7937836,-0.731029,-0.3241363,0.79397374,-0.6898997,-0.30752283,0.788619,-0.7794338,-0.35017195,0.8273843,-0.7807037,-0.3311488,0.8224331,-0.8001063,-0.35153753,0.8330015,-0.7348558,-0.320243,0.8226017,-0.6835083,-0.31471652,0.81848496,-0.8140505,-0.3464017,0.81037146,-0.7755346,-0.32655,0.80691993,-0.79125684,-0.35295448,0.81259,-0.7358005,-0.32248178,0.81028575,-0.6873518,-0.30751988,0.8037264,-0.8000145,-0.0046238247,0.99042594,-0.3057536,-0.28895733,0.85080564,-0.72871506,-0.28164405,0.85509837,-0.75831264,-0.30681556,0.83423793,-0.68450636,-0.2754769,0.8579439,-0.785664,0.20997658,0.9357255,-0.27159083,0.37195632,0.75275743,-0.4540182,0.3609322,0.8314933,-0.70686334,0.37650603,0.8803859,-0.8212272,0.36489046,0.87452036,-0.8408001,0.37992662,0.8829381,-0.7799927,0.3621669,0.85643756,-0.7232624,0.35196188,0.8681091,-0.8564812,0.39303452,0.8249205,-0.8123517,0.382055,0.82168114,-0.82583594,0.39492282,0.82535696,-0.7807127,0.37616178,0.8200408,-0.7360704,0.36767712,0.81744677,-0.83742255,0.3909364,0.8621615,-0.82920283,0.3720835,0.8561093,-0.8484589,0.38776204,0.8628068,-0.78310555,0.36732346,0.847044,-0.7278075,0.35451505,0.8507775,-0.8604159,0.39344242,0.84402853,-0.82533026,0.37496805,0.8371044,-0.8415767,0.392969,0.8437144,-0.7850024,0.37148833,0.83556294,-0.7325304,0.35776454,0.8305886,-0.85209453,0.06681399,0.99364686,-0.31017363,0.3216445,0.8625192,-0.7660267,0.3068167,0.8630037,-0.79300493,0.3517353,0.85546154,-0.7261198,0.29266104,0.8635653,-0.81736743
9,-0.1385846,0.92288446,-0.25206232,-0.311251,0.728639,-0.4115914,-0.30738148,0.8097828,-0.6638854,-0.34030917,0.8468459,-0.77304834,-0.3279087,0.8401048,-0.7918422,-0.3475828,0.85495543,-0.7330505,-0.3166726,0.8330844,-0.68011445,-0.31379285,0.8334398,-0.8063498,-0.33858463,0.791664,-0.7605672,-0.32470825,0.7901931,-0.7714369,-0.35027087,0.7937651,-0.7311768,-0.32414758,0.7939709,-0.6900586,-0.3078185,0.78874046,-0.77989435,-0.35025358,0.82738364,-0.78082687,-0.33124426,0.8224571,-0.8002493,-0.35161495,0.832986,-0.734977,-0.32028505,0.82259876,-0.68364847,-0.31482705,0.81852895,-0.81421685,-0.34651014,0.81037134,-0.7756789,-0.32669806,0.80694616,-0.7914568,-0.35300696,0.8125722,-0.7359347,-0.32251102,0.81028295,-0.6874998,-0.30772462,0.80378115,-0.8003469,-0.0049394597,0.9905259,-0.30592915,-0.28903863,0.8509011,-0.7288317,-0.28173992,0.85521865,-0.7584292,-0.30687147,0.83425134,-0.6846435,-0.27557775,0.8571949,-0.7858583,0.20957275,0.93565166,-0.27156374,0.37221393,0.7508664,-0.45155472,0.36717236,0.82176846,-0.7068956,0.38722306,0.8639602,-0.823024,0.3758429,0.8574285,-0.84252405,0.38993096,0.86868703,-0.7819287,0.36978802,0.8458283,-0.7244157,0.36307296,0.8506172,-0.85816634,0.40188804,0.80841035,-0.8109876,0.39119473,0.8048716,-0.8246257,0.402905,0.810487,-0.7793738,0.3827613,0.80837387,-0.73506874,0.3770228,0.80057144,-0.8364396,0.40129346,0.84531045,-0.82971513,0.38270527,0.83894926,-0.8491283,0.39704376,0.84835345,-0.7838007,0.3747133,0.83604616,-0.7283575,0.36525178,0.833626,-0.86125624,0.4032704,0.826864,-0.82487226,0.38499504,0.8197883,-0.8412777,0.40171674,0.82870394,-0.7846124,0.37857503,0.82420737,-0.7324069,0.36784452,0.8133736,-0.85194325,0.06650398,0.9937151,-0.31028074,0.3305682,0.8513767,-0.7684724,0.3167007,0.8507456,-0.79595363,0.35940978,0.84509087,-0.7275276,0.30401906,0.84953934,-0.82109225
