frame,pos_x,pos_y,pos_z,roll,pitch,yaw
0,-0.035559505,1.5947554,-0.066486746,151.95803760309835,11.131496191445315,-5.028387287218923
1,-0.035559505,1.5947554,-0.066486746,151.95803760309835,11.131496191445315,-5.028387287218923
2,-0.03568432,1.5947318,-0.06651817,151.94585440244367,11.14663158141198,-5.027788574908374
3,-0.03582978,1.5947089,-0.06654542,151.92047671337227,11.152339920113851,-5.057502997855533
4,-0.035948303,1.5947032,-0.06659956,151.88897951154513,11.13063444541897,-5.089911996039443
5,-0.03599967,1.5946925,-0.06667688,151.86834021167627,11.09999309450617,-5.067333164513533
6,-0.0360957,1.5947115,-0.06673407,151.86612012595162,11.072926785548551,-5.054961458140495
7,-0.036256682,1.59468,-0.06670934,151.84811645853847,11.062357301365882,-5.05221784853917
8,-0.036453906,1.5946082,-0.06658981,151.80555954745742,11.055042090449962,-5.066218420385092
9,-0.03663421,1.5945617,-0.066415936,151.7607221442994,11.025319214085505,-5.093588576346052
10,-0.036729798,1.5945092,-0.06622151,151.7296693891591,10.983133459648064,-5.0914553241734986
11,-0.036774844,1.5944132,-0.06597598,151.6831299553424,10.922876530121222,-5.120973287533942
12,-0.03676045,1.5942324,-0.06566833,151.6064657456979,10.827002231455532,-5.18427274325533
13,-0.036501255,1.593933,-0.06533635,151.51250891103945,10.687876768755087,-5.197165144720969
14,-0.036010455,1.5935918,-0.06495282,151.39654725766337,10.463653015742489,-5.2497718427192614
15,-0.03532343,1.593231,-0.06452142,151.271395485871,10.179290038668581,-5.330306620519641
16,-0.03453113,1.5928707,-0.064021416,151.14518350061672,9.879047830171977,-5.432267990476113
17,-0.033750087,1.5925082,-0.06345013,151.0107847579595,9.58669207170072,-5.5746652348688315
18,-0.03300775,1.5920985,-0.06280392,150.85762997019788,9.317660554429192,-5.7199576855197805
19,-0.032279983,1.5916896,-0.062114824,150.70512306277135,9.057713670075303,-5.860047218792658
20,-0.031556863,1.5912647,-0.061389145,150.54153951212504,8.792548745469169,-6.00511748978219
21,-0.030872462,1.5909358,-0.06069966,150.4086551139604,8.538961105130923,-6.151998167513147
