frame,leftArm_x,leftArm_y,leftArm_z,leftForearm_x,leftForearm_y,leftForearm_z,leftHand_x,leftHand_y,leftHand_z,leftIndexFingerIntermediateBase_x,leftIndexFingerIntermediateBase_y,leftIndexFingerIntermediateBase_z,leftIndexFingerIntermediateTip_x,leftIndexFingerIntermediateTip_y,leftIndexFingerIntermediateTip_z,leftIndexFingerKnuckle_x,leftIndexFingerKnuckle_y,leftIndexFingerKnuckle_z,leftIndexFingerMetacarpal_x,leftIndexFingerMetacarpal_y,leftIndexFingerMetacarpal_z,leftIndexFingerTip_x,leftIndexFingerTip_y,leftIndexFingerTip_z,leftLittleFingerIntermediateBase_x,leftLittleFingerIntermediateBase_y,leftLittleFingerIntermediateBase_z,leftLittleFingerIntermediateTip_x,leftLittleFingerIntermediateTip_y,leftLittleFingerIntermediateTip_z,leftLittleFingerKnuckle_x,leftLittleFingerKnuckle_y,leftLittleFingerKnuckle_z,leftLittleFingerMetacarpal_x,leftLittleFingerMetacarpal_y,leftLittleFingerMetacarpal_z,leftLittleFingerTip_x,leftLittleFingerTip_y,leftLittleFingerTip_z,leftMiddleFingerIntermediateBase_x,leftMiddleFingerIntermediateBase_y,leftMiddleFingerIntermediateBase_z,leftMiddleFingerIntermediateTip_x,leftMiddleFingerIntermediateTip_y,leftMiddleFingerIntermediateTip_z,leftMiddleFingerKnuckle_x,leftMiddleFingerKnuckle_y,leftMiddleFingerKnuckle_z,leftMiddleFingerMetacarpal_x,leftMiddleFingerMetacarpal_y,leftMiddleFingerMetacarpal_z,leftMiddleFingerTip_x,leftMiddleFingerTip_y,leftMiddleFingerTip_z,leftRingFingerIntermediateBase_x,leftRingFingerIntermediateBase_y,leftRingFingerIntermediateBase_z,leftRingFingerIntermediateTip_x,leftRingFingerIntermediateTip_y,leftRingFingerIntermediateTip_z,leftRingFingerKnuckle_x,leftRingFingerKnuckle_y,leftRingFingerKnuckle_z,leftRingFingerMetacarpal_x,leftRingFingerMetacarpal_y,leftRingFingerMetacarpal_z,leftRingFingerTip_x,leftRingFingerTip_y,leftRingFingerTip_z,leftShoulder_x,leftShoulder_y,leftShoulder_z,leftThumbIntermediateBase_x,leftThumbIntermediateBase_y,leftThumbIntermediateBase_z,leftThumbIntermediateTip_x,leftThumbIntermediateTip_y,leftThumbIntermediateTip_z,leftThumbKnuckle_x,leftThumbKnuckle_y,leftThumbKnuckle_z,leftThumbTip_x,leftThumbTip_y,leftThumbTip_z,rightArm_x,rightArm_y,rightArm_z,rightForearm_x,rightForearm_y,rightForearm_z,rightHand_x,rightHand_y,rightHand_z,rightIndexFingerIntermediateBase_x,rightIndexFingerIntermediateBase_y,rightIndexFingerIntermediateBase_z,rightIndexFingerIntermediateTip_x,rightIndexFingerIntermediateTip_y,rightIndexFingerIntermediateTip_z,rightIndexFingerKnuckle_x,rightIndexFingerKnuckle_y,rightIndexFingerKnuckle_z,rightIndexFingerMetacarpal_x,rightIndexFingerMetacarpal_y,rightIndexFingerMetacarpal_z,rightIndexFingerTip_x,rightIndexFingerTip_y,rightIndexFingerTip_z,rightLittleFingerIntermediateBase_x,rightLittleFingerIntermediateBase_y,rightLittleFingerIntermediateBase_z,rightLittleFingerIntermediateTip_x,rightLittleFingerIntermediateTip_y,rightLittleFingerIntermediateTip_z,rightLittleFingerKnuckle_x,rightLittleFingerKnuckle_y,rightLittleFingerKnuckle_z,rightLittleFingerMetacarpal_x,rightLittleFingerMetacarpal_y,rightLittleFingerMetacarpal_z,rightLittleFingerTip_x,rightLittleFingerTip_y,rightLittleFingerTip_z,rightMiddleFingerIntermediateBase_x,rightMiddleFingerIntermediateBase_y,rightMiddleFingerIntermediateBase_z,rightMiddleFingerIntermediateTip_x,rightMiddleFingerIntermediateTip_y,rightMiddleFingerIntermediateTip_z,rightMiddleFingerKnuckle_x,rightMiddleFingerKnuckle_y,rightMiddleFingerKnuckle_z,rightMiddleFingerMetacarpal_x,rightMiddleFingerMetacarpal_y,rightMiddleFingerMetacarpal_z,rightMiddleFingerTip_x,rightMiddleFingerTip_y,rightMiddleFingerTip_z,rightRingFingerIntermediateBase_x,rightRingFingerIntermediateBase_y,rightRingFingerIntermediateBase_z,rightRingFingerIntermediateTip_x,rightRingFingerIntermediateTip_y,rightRingFingerIntermediateTip_z,rightRingFingerKnuckle_x,rightRingFingerKnuckle_y,rightRingFingerKnuckle_z,rightRingFingerMetacarpal_x,rightRingFingerMetacarpal_y,rightRingFingerMetacarpal_z,rightRingFingerTip_x,rightRingFingerTip_y,rightRingFingerTip_z,rightShoulder_x,rightShoulder_y,rightShoulder_z,rightThumbIntermediateBase_x,rightThumbIntermediateBase_y,rightThumbIntermediateBase_z,rightThumbIntermediateTip_x,rightThumbIntermediateTip_y,rightThumbIntermediateTip_z,rightThumbKnuckle_x,rightThumbKnuckle_y,rightThumbKnuckle_z,rightThumbTip_x,rightThumbTip_y,rightThumbTip_z
0,-0.17540796,1.3877215,0.119303435,-0.3059375,1.1662942,-0.044789687,-0.120731466,1.2722769,-0.20200905,-0.041398287,1.3073524,-0.28297076,-0.0225549,1.2995658,-0.28795,-0.07102787,1.3133688,-0.25774595,-0.10443836,1.2949212,-0.21270682,-0.0052042287,1.2913686,-0.28972983,-0.061192732,1.262484,-0.2914477,-0.04513261,1.257223,-0.2934921,-0.086085945,1.2652206,-0.27272114,-0.110086925,1.2595026,-0.23266304,-0.029114615,1.2501385,-0.2904885,-0.04200296,1.2916061,-0.29289484,-0.018868411,1.2820513,-0.2922427,-0.076438665,1.2972668,-0.2646544,-0.10591414,1.2858398,-0.21983676,-0.0018979661,1.2735476,-0.28622288,-0.049645644,1.279113,-0.29747462,-0.027832301,1.2707953,-0.30002344,-0.07911726,1.2819593,-0.2722838,-0.10702104,1.2745479,-0.2263742,-0.010429925,1.2624265,-0.29782242,-0.03410773,1.451583,0.0833315,-0.057272512,1.301225,-0.22526549,-0.037778556,1.3013134,-0.24342853,-0.09595221,1.2921653,-0.20651598,-0.028416207,1.2906572,-0.26076257,0.17589422,1.3874985,0.13357362,0.33029157,1.1773168,-0.024475934,0.16630134,1.2694924,-0.21119078,0.09628443,1.3108692,-0.2980454,0.078663945,1.2994784,-0.29752856,0.11914455,1.3144139,-0.26618236,0.14977351,1.2924818,-0.2207296,0.065662265,1.2883407,-0.288679,0.11626025,1.269692,-0.30754548,0.10051888,1.2645472,-0.31148583,0.13798697,1.2686715,-0.28507873,0.15875903,1.2597584,-0.2438177,0.0844942,1.2569288,-0.31050727,0.09820203,1.2963682,-0.30948204,0.07668052,1.2842001,-0.30552158,0.1259443,1.2994401,-0.27432072,0.15226297,1.2843155,-0.22864163,0.063267894,1.2743169,-0.29461414,0.10333521,1.2853274,-0.3115823,0.08389279,1.2728283,-0.3074269,0.13016501,1.2849091,-0.2834533,0.15445052,1.2738733,-0.23623396,0.07253427,1.2611612,-0.29681605,0.0374783,1.4498945,0.08575298,0.10320923,1.2867486,-0.23794931,0.08369392,1.2821722,-0.2555029,0.14097764,1.2887052,-0.21560071,0.06669951,1.2794292,-0.2698327
1,-0.17540796,1.3877215,0.119303435,-0.3059375,1.1662942,-0.044789687,-0.120731466,1.2722769,-0.20200905,-0.041398287,1.3073524,-0.28297076,-0.0225549,1.2995658,-0.28795,-0.07102787,1.3133688,-0.25774595,-0.10443836,1.2949212,-0.21270682,-0.0052042287,1.2913686,-0.28972983,-0.061192732,1.262484,-0.2914477,-0.04513261,1.257223,-0.2934921,-0.086085945,1.2652206,-0.27272114,-0.110086925,1.2595026,-0.23266304,-0.029114615,1.2501385,-0.2904885,-0.04200296,1.2916061,-0.29289484,-0.018868411,1.2820513,-0.2922427,-0.076438665,1.2972668,-0.2646544,-0.10591414,1.2858398,-0.21983676,-0.0018979661,1.2735476,-0.28622288,-0.049645644,1.279113,-0.29747462,-0.027832301,1.2707953,-0.30002344,-0.07911726,1.2819593,-0.2722838,-0.10702104,1.2745479,-0.2263742,-0.010429925,1.2624265,-0.29782242,-0.03410773,1.451583,0.0833315,-0.057272512,1.301225,-0.22526549,-0.037778556,1.3013134,-0.24342853,-0.09595221,1.2921653,-0.20651598,-0.028416207,1.2906572,-0.26076257,0.17589422,1.3874985,0.13357362,0.33029157,1.1773168,-0.024475934,0.16630134,1.2694924,-0.21119078,0.09628443,1.3108692,-0.2980454,0.078663945,1.2994784,-0.29752856,0.11914455,1.3144139,-0.26618236,0.14977351,1.2924818,-0.2207296,0.065662265,1.2883407,-0.288679,0.11626025,1.269692,-0.30754548,0.10051888,1.2645472,-0.31148583,0.13798697,1.2686715,-0.28507873,0.15875903,1.2597584,-0.2438177,0.0844942,1.2569288,-0.31050727,0.09820203,1.2963682,-0.30948204,0.07668052,1.2842001,-0.30552158,0.1259443,1.2994401,-0.27432072,0.15226297,1.2843155,-0.22864163,0.063267894,1.2743169,-0.29461414,0.10333521,1.2853274,-0.3115823,0.08389279,1.2728283,-0.3074269,0.13016501,1.2849091,-0.2834533,0.15445052,1.2738733,-0.23623396,0.07253427,1.2611612,-0.29681605,0.0374783,1.4498945,0.08575298,0.10320923,1.2867486,-0.23794931,0.08369392,1.2821722,-0.2555029,0.14097764,1.2887052,-0.21560071,0.06669951,1.2794292,-0.2698327
2,-0.17550193,1.387762,0.11936969,-0.30587924,1.1662984,-0.044795208,-0.12062073,1.2722291,-0.20198785,-0.041324522,1.3073274,-0.2829493,-0.022477947,1.2995156,-0.28787705,-0.070957355,1.3133605,-0.25773227,-0.10434592,1.2948854,-0.21268812,-0.005132633,1.2912933,-0.28959206,-0.06108584,1.2624736,-0.29142222,-0.0450223,1.2572165,-0.29344955,-0.08599342,1.2651976,-0.27271292,-0.10997727,1.2594653,-0.23264657,-0.029001307,1.2501403,-0.29044226,-0.041938514,1.2916075,-0.29290232,-0.018802624,1.2820414,-0.29251805,-0.0763608,1.2972536,-0.26464257,-0.105817914,1.2858037,-0.21981864,-0.0016480646,1.2735398,-0.28704172,-0.04953688,1.2790934,-0.29743552,-0.027721154,1.2707698,-0.29994395,-0.079033844,1.281942,-0.27227464,-0.10691939,1.2745119,-0.226357,-0.010322071,1.2624005,-0.29771844,-0.034197994,1.4516025,0.08337504,-0.057186827,1.3012363,-0.22525096,-0.037705008,1.3013322,-0.24342698,-0.095856026,1.2921343,-0.20650025,-0.028354825,1.2906725,-0.26076543,0.1759028,1.3876727,0.13353479,0.33046937,1.1775417,-0.024416732,0.16636926,1.2694792,-0.21115237,0.09733812,1.3128747,-0.29884347,0.07924039,1.3022721,-0.2995901,0.11924639,1.3144116,-0.26616216,0.14985815,1.2924775,-0.22069883,0.06547704,1.291266,-0.29178977,0.11628686,1.2696809,-0.30746648,0.10053463,1.264527,-0.31135115,0.13805518,1.2686558,-0.28504026,0.158822,1.259741,-0.24377693,0.084516324,1.2569032,-0.31031206,0.099124454,1.297016,-0.3101452,0.07731018,1.2850192,-0.30747327,0.12603402,1.2994344,-0.27429253,0.15234232,1.2843071,-0.22860835,0.06331457,1.2751329,-0.2973278,0.103431344,1.2853389,-0.31156456,0.08396949,1.272861,-0.30743676,0.13024417,1.2848998,-0.28341964,0.15452299,1.2738612,-0.23619753,0.072560795,1.2612042,-0.2968685,0.037388224,1.449902,0.085782714,0.1032928,1.2867672,-0.2379225,0.08360872,1.2826308,-0.25539666,0.14105931,1.2887086,-0.21556936,0.06649371,1.2802478,-0.26964715
3,-0.17562038,1.387801,0.1194016,-0.3058466,1.1662908,-0.044820514,-0.12057028,1.2722054,-0.20200303,-0.041312825,1.3073136,-0.2829678,-0.022464009,1.299475,-0.28784397,-0.07094962,1.3133701,-0.25776106,-0.104313545,1.2948724,-0.21270792,-0.0051250025,1.2912263,-0.2894949,-0.061041024,1.2624819,-0.29142895,-0.0449732,1.2572198,-0.29340884,-0.08596802,1.2651953,-0.27274397,-0.109931625,1.2594508,-0.23266725,-0.028969664,1.2501366,-0.290326,-0.041935284,1.2916225,-0.29294613,-0.01879851,1.2820591,-0.29254836,-0.07634752,1.2972589,-0.26467216,-0.10578296,1.2857906,-0.21983866,-0.0016534213,1.2735595,-0.28703928,-0.04948867,1.2790921,-0.2974301,-0.027670735,1.2707502,-0.29985735,-0.07901628,1.281945,-0.2723057,-0.10688027,1.2744987,-0.22637759,-0.010294768,1.2623606,-0.29753008,-0.03431645,1.4516357,0.08339661,-0.05716189,1.3012644,-0.22528072,-0.037694402,1.3013663,-0.24347205,-0.09581946,1.2921259,-0.20652378,-0.028360285,1.2907008,-0.26081562,0.17579828,1.3877003,0.13351741,0.33034942,1.1774704,-0.02431768,0.16636275,1.2694368,-0.21113878,0.09739463,1.3137776,-0.2988639,0.07917625,1.3033986,-0.29979482,0.11934943,1.3144373,-0.26618433,0.1499014,1.292465,-0.22069922,0.06529452,1.2923995,-0.29219702,0.11628804,1.2697098,-0.30744556,0.100522965,1.2645746,-0.31130266,0.1380708,1.2686439,-0.28503528,0.15880817,1.2597027,-0.24376287,0.08449655,1.2569717,-0.3102362,0.09920456,1.2970767,-0.3101642,0.076925255,1.2858026,-0.30830607,0.12610832,1.299447,-0.27430397,0.15237212,1.2842869,-0.22860505,0.062015403,1.2762449,-0.2992015,0.10351288,1.2854035,-0.3115994,0.08400805,1.2729768,-0.30752024,0.13029109,1.2849047,-0.28342256,0.15453467,1.2738341,-0.23618986,0.07251871,1.2613455,-0.2970115,0.03726971,1.4499226,0.08579654,0.103329614,1.2868401,-0.23793566,0.08349129,1.2829047,-0.25528136,0.14109309,1.2887155,-0.2155718,0.06634319,1.2803806,-0.2694676
4,-0.1757415,1.3878431,0.11934215,-0.3057355,1.1662114,-0.044899814,-0.120475404,1.272203,-0.20204948,-0.04126228,1.3073486,-0.2830082,-0.022409009,1.2994891,-0.2878334,-0.07090858,1.313421,-0.25781646,-0.10424406,1.2948868,-0.21275729,-0.0050738994,1.2912202,-0.28942293,-0.060940728,1.2625378,-0.29145896,-0.044866588,1.2572702,-0.2933714,-0.0858927,1.2652321,-0.27280456,-0.10983659,1.2594628,-0.23271966,-0.028894324,1.2501734,-0.29016033,-0.04188407,1.2916867,-0.29300806,-0.018886024,1.2819144,-0.2914209,-0.07629512,1.2973049,-0.26472905,-0.105707705,1.2858046,-0.21988879,-0.0026272375,1.2732779,-0.2838307,-0.049388282,1.2791395,-0.29744476,-0.027566805,1.2707764,-0.29976502,-0.07895417,1.281989,-0.27236503,-0.106796935,1.2745126,-0.22642896,-0.010225989,1.2623572,-0.29728717,-0.034442317,1.4517052,0.08336728,-0.057101194,1.3013327,-0.22533916,-0.037647214,1.3014466,-0.24354488,-0.09574503,1.2921474,-0.2065768,-0.028324367,1.2907791,-0.26089334,0.17579405,1.3879639,0.13339211,0.33055833,1.1777632,-0.024272712,0.16641602,1.2694339,-0.2111024,0.09743322,1.3137378,-0.29884133,0.07920361,1.3033782,-0.29976845,0.11939522,1.3144008,-0.2661667,0.14995827,1.2924598,-0.22067389,0.06530846,1.2923949,-0.29217243,0.116280854,1.2696643,-0.30736884,0.100508384,1.2645243,-0.31118914,0.1380902,1.2685946,-0.28498462,0.1588459,1.2596774,-0.24371623,0.08448644,1.2569181,-0.31008047,0.09922307,1.2970293,-0.3101215,0.0768505,1.2859142,-0.30843413,0.12614271,1.2994052,-0.27427357,0.1524234,1.284275,-0.22857448,0.06188024,1.2764144,-0.29936808,0.10355348,1.2853692,-0.3115729,0.08402829,1.2729656,-0.30752105,0.13031457,1.2848601,-0.28338,0.15457974,1.2738159,-0.23615223,0.07249055,1.2613466,-0.29705182,0.037143823,1.4499844,0.08576209,0.10337514,1.2868363,-0.23788312,0.083522044,1.2829008,-0.25521186,0.14115076,1.288717,-0.21554025,0.066400036,1.2802839,-0.26941282
5,-0.17592491,1.3879406,0.11915678,-0.30576408,1.1662215,-0.045089964,-0.12037447,1.272199,-0.20209643,-0.041160863,1.3073428,-0.28302607,-0.022305802,1.2994531,-0.2877946,-0.07081955,1.3134419,-0.2578554,-0.104150884,1.2948903,-0.21280026,-0.0049784277,1.2911555,-0.28931758,-0.060812563,1.2625691,-0.29147157,-0.044733666,1.2572933,-0.29332092,-0.08579493,1.2652516,-0.27285624,-0.10973428,1.2594694,-0.23277049,-0.028788975,1.2501843,-0.2900019,-0.041791696,1.2917128,-0.2930516,-0.01886899,1.2817707,-0.29142916,-0.076202706,1.2973264,-0.26477164,-0.105612345,1.2858093,-0.21993376,-0.0026380091,1.2730198,-0.2839109,-0.049252637,1.2791554,-0.29744285,-0.027430912,1.2707653,-0.29966107,-0.07885969,1.2820106,-0.27241233,-0.10669869,1.2745186,-0.2264765,-0.01012363,1.2623167,-0.2970522,-0.03457847,1.4517831,0.08333279,-0.05700984,1.3013581,-0.22537982,-0.037565496,1.3014679,-0.24359587,-0.09565052,1.292152,-0.20662111,-0.028260544,1.2907888,-0.26094678,0.17574014,1.3881516,0.13328582,0.33061382,1.1779232,-0.024234477,0.16640252,1.2693858,-0.21110542,0.09747973,1.3137312,-0.29888305,0.079231285,1.3034054,-0.29981774,0.119428284,1.3143629,-0.26619875,0.14996827,1.2924234,-0.22068986,0.06531188,1.2924463,-0.29223135,0.11625093,1.2696316,-0.30735502,0.100469746,1.2645007,-0.3111514,0.13807431,1.2685374,-0.28498566,0.15882458,1.2596201,-0.24371459,0.084444575,1.2569047,-0.31001902,0.09924287,1.2970097,-0.31014627,0.076882266,1.2858493,-0.30860528,0.12615825,1.2993599,-0.27429345,0.1524257,1.284232,-0.22858605,0.061855588,1.2762631,-0.2997255,0.103598915,1.2853676,-0.3116253,0.08403758,1.2730029,-0.30762944,0.1303133,1.284812,-0.28338903,0.15457205,1.2737666,-0.23615824,0.07242681,1.2614003,-0.29722282,0.0370071,1.4500474,0.085734636,0.10337714,1.2868401,-0.23789345,0.08351961,1.2829193,-0.2552204,0.14115672,1.2886919,-0.21555482,0.066736415,1.2797594,-0.2697124
6,-0.17613347,1.3880166,0.11892706,-0.30582535,1.1661994,-0.045303583,-0.120267205,1.2721832,-0.20210652,-0.04106257,1.3073438,-0.2830099,-0.022206713,1.2994257,-0.28772798,-0.07073148,1.3134639,-0.25785634,-0.10405555,1.2948843,-0.2128074,-0.004886653,1.2911022,-0.28919137,-0.060680475,1.2625898,-0.29144794,-0.044598654,1.25729,-0.2932007,-0.08569347,1.2652646,-0.27287266,-0.10962465,1.2594651,-0.23278454,-0.028708125,1.250148,-0.28969774,-0.041702013,1.2917435,-0.29306343,-0.019034792,1.2813544,-0.29078484,-0.076110706,1.2973464,-0.26477852,-0.10551359,1.2858043,-0.21994266,-0.0036519251,1.2723985,-0.28185704,-0.049115267,1.2791685,-0.29740486,-0.027296651,1.2707341,-0.2994814,-0.07876372,1.2820297,-0.27242413,-0.1065954,1.2745144,-0.2264877,-0.010045259,1.2622365,-0.2966697,-0.034723733,1.4518278,0.083297774,-0.056916364,1.3013752,-0.22538647,-0.037481174,1.301485,-0.24361224,-0.095553175,1.2921488,-0.20662983,-0.028182779,1.290806,-0.2609668,0.17566901,1.3882748,0.13314979,0.33065903,1.1779779,-0.024164474,0.16644327,1.2693555,-0.21107306,0.097603925,1.313785,-0.29888785,0.079336464,1.3034936,-0.29983032,0.11953544,1.3143686,-0.2661912,0.15004075,1.2924114,-0.22066748,0.06539557,1.2925568,-0.2922511,0.11628192,1.2696576,-0.3073055,0.10048987,1.2645487,-0.31108612,0.13812253,1.2685256,-0.28495485,0.15885913,1.2595901,-0.24368085,0.08445449,1.2569758,-0.30994314,0.09933458,1.2970586,-0.31013525,0.0769576,1.2859308,-0.30859643,0.12624437,1.2993611,-0.27427512,0.15248914,1.2842146,-0.22856078,0.061920814,1.2763653,-0.29971135,0.10369822,1.2854218,-0.31162894,0.08409739,1.2731025,-0.3076865,0.13038069,1.2848104,-0.28336367,0.15462343,1.2737443,-0.23612948,0.07241173,1.2615201,-0.29734153,0.036861617,1.4500785,0.08569607,0.10344145,1.2868888,-0.23787159,0.08358057,1.2829921,-0.25520018,0.14122339,1.288693,-0.21553305,0.06708636,1.279412,-0.26992434
7,-0.1763313,1.3880819,0.11881536,-0.3059238,1.1662232,-0.045437433,-0.12018199,1.2721853,-0.20203745,-0.04099521,1.3073477,-0.2829303,-0.022138597,1.2994021,-0.28759903,-0.070670456,1.3134923,-0.25779024,-0.10398177,1.2948941,-0.21273954,-0.0048254845,1.2910538,-0.28900176,-0.060586546,1.2626126,-0.29135713,-0.04450237,1.2572944,-0.29303086,-0.08562432,1.2652831,-0.27281463,-0.10954215,1.2594752,-0.2327197,-0.028653631,1.2501299,-0.28938732,-0.04165019,1.2917746,-0.2930157,-0.018975185,1.2813969,-0.29076335,-0.07604786,1.2973709,-0.2647161,-0.10543807,1.2858143,-0.2198756,-0.0035734305,1.272449,-0.28185996,-0.049017683,1.2791831,-0.29730502,-0.027202096,1.270712,-0.29926032,-0.07869892,1.2820531,-0.27236423,-0.10651713,1.2745249,-0.22642174,-0.009994747,1.2621787,-0.2962914,-0.034868557,1.4518427,0.083306484,-0.056846205,1.3014059,-0.22532481,-0.03742424,1.3015108,-0.24356474,-0.095476806,1.2921611,-0.20656443,-0.028135667,1.2908303,-0.26092348,0.17555408,1.3882784,0.13304666,0.33057624,1.1778697,-0.024086399,0.16648717,1.2692823,-0.21108913,0.097746246,1.3137727,-0.29896522,0.07946323,1.3035107,-0.2999248,0.1196481,1.3143123,-0.26624796,0.15011133,1.2923511,-0.22069806,0.06549842,1.2925924,-0.29236272,0.116341904,1.2696127,-0.30731666,0.10054081,1.264514,-0.31107336,0.13819937,1.2684572,-0.2849837,0.15890999,1.259515,-0.24369808,0.084502615,1.2569516,-0.30990094,0.09944459,1.297028,-0.3101886,0.077055596,1.285922,-0.30866617,0.12634452,1.2993026,-0.2743193,0.15255587,1.2841499,-0.22858787,0.062002096,1.2763687,-0.29979628,0.103820086,1.2853984,-0.31169453,0.08418766,1.273114,-0.30780062,0.13047081,1.2847494,-0.28340015,0.154684,1.2736754,-0.23615265,0.07243766,1.2615474,-0.2975109,0.036717407,1.450081,0.08567723,0.10351392,1.2868649,-0.23792113,0.08365502,1.2829844,-0.2552556,0.14128786,1.2886424,-0.21556701,0.067160726,1.2794192,-0.2699833
8,-0.17657472,1.388122,0.11868746,-0.30597612,1.1662061,-0.04563884,-0.12009587,1.2721564,-0.20208253,-0.040941928,1.3073336,-0.28297707,-0.022080319,1.2993702,-0.2875947,-0.07062579,1.313494,-0.25785097,-0.10391345,1.2948745,-0.21279158,-0.004769602,1.2910064,-0.28893486,-0.060503513,1.2626123,-0.29139093,-0.044415057,1.2572906,-0.29301122,-0.085561685,1.2652674,-0.27287376,-0.109460846,1.2594519,-0.23276882,-0.028587166,1.250121,-0.28928804,-0.04160857,1.2917888,-0.29309082,-0.018576764,1.2820343,-0.29194534,-0.075997464,1.2973658,-0.26477674,-0.105367236,1.2857938,-0.21992686,-0.002003831,1.2734588,-0.28499222,-0.04893285,1.279179,-0.29733092,-0.02711526,1.2706939,-0.29920104,-0.07864356,1.2820439,-0.27242464,-0.106442235,1.2745036,-0.22647233,-0.009930369,1.2621468,-0.29614258,-0.035064578,1.4518555,0.08331902,-0.056784432,1.3014324,-0.22538193,-0.037371073,1.3015472,-0.24363095,-0.09540437,1.2921467,-0.20661983,-0.028093535,1.290859,-0.2609909,0.17541988,1.388338,0.1329307,0.33056724,1.1778733,-0.02400385,0.16649975,1.2693022,-0.21101764,0.09778602,1.313818,-0.29891485,0.079494655,1.3035716,-0.2998826,0.119671784,1.3143282,-0.26618636,0.15013196,1.2923752,-0.22063042,0.065516315,1.2926633,-0.29233116,0.11632075,1.2696416,-0.3072157,0.100512095,1.2645448,-0.3109429,0.13820405,1.2684721,-0.28490877,0.15891741,1.2595311,-0.24362423,0.08447474,1.2569854,-0.30973995,0.09945928,1.2970626,-0.3101202,0.077064626,1.2859669,-0.30860707,0.12636039,1.2993201,-0.2742507,0.1525731,1.2841713,-0.22851872,0.062000483,1.2764186,-0.29974994,0.103849664,1.2854416,-0.31164023,0.08419374,1.2731816,-0.30778852,0.1304802,1.2847672,-0.28332746,0.154697,1.2736946,-0.23608147,0.07238496,1.2616256,-0.29755437,0.036521815,1.4500873,0.0856718,0.1035297,1.2869041,-0.23784699,0.083668135,1.2830294,-0.25517973,0.14130738,1.2886708,-0.21549825,0.06717028,1.2794697,-0.26990476
9,-0.17682192,1.3881885,0.118588,-0.30601573,1.1661772,-0.04577265,-0.12003894,1.2721395,-0.2020933,-0.040933616,1.307338,-0.28300008,-0.022070399,1.2993534,-0.28757444,-0.07061955,1.3135147,-0.2578805,-0.10387684,1.2948687,-0.2128097,-0.0047646523,1.2909709,-0.2888599,-0.060459033,1.2626286,-0.29139256,-0.044367548,1.2572907,-0.29292753,-0.085540295,1.2652729,-0.27290517,-0.10941314,1.2594441,-0.23278649,-0.028587317,1.2500993,-0.2890473,-0.04160907,1.2918231,-0.29313827,-0.018616162,1.2819897,-0.29189125,-0.075987354,1.2973813,-0.26480755,-0.10532891,1.2857875,-0.21994486,-0.0022090643,1.2733426,-0.28463975,-0.04888829,1.2791936,-0.29732627,-0.027072372,1.2706778,-0.29907238,-0.078629866,1.2820567,-0.27245668,-0.10640047,1.2744972,-0.22649059,-0.009935546,1.2620969,-0.295844,-0.03526483,1.4518876,0.08334559,-0.056755904,1.3014646,-0.22541587,-0.037356302,1.3015883,-0.24367948,-0.09536259,1.2921457,-0.20664293,-0.028092708,1.2908983,-0.26104572,0.17526254,1.3883815,0.13284071,0.33048832,1.1778531,-0.023930559,0.1664912,1.2693067,-0.21099396,0.09784557,1.3138922,-0.29892826,0.07954009,1.3036722,-0.29990816,0.11971232,1.3143517,-0.26618627,0.15014437,1.292391,-0.22061528,0.065541975,1.29278,-0.29237017,0.11631713,1.2696884,-0.30718425,0.10049895,1.2645924,-0.31087208,0.13821308,1.2684876,-0.2848914,0.15891117,1.2595366,-0.24360137,0.0844707,1.2570254,-0.3095984,0.09949683,1.2971263,-0.31011993,0.077089876,1.2860535,-0.30862015,0.1263891,1.2993444,-0.27424133,0.15258151,1.284184,-0.22850157,0.06201747,1.2765186,-0.2997626,0.103899054,1.285511,-0.31165344,0.08416476,1.2733431,-0.30791187,0.13049969,1.28479,-0.2833137,0.15469953,1.2737045,-0.23606206,0.0721442,1.261838,-0.2978688,0.036321882,1.4501121,0.08568282,0.10354142,1.2869569,-0.23784259,0.08367742,1.2831019,-0.25517693,0.14131536,1.2886941,-0.21548522,0.06702321,1.2797748,-0.26977983
